,cell_cycle_num,Position_n,Cell_ID,len_G1,Strain,Birth frame,Birth vol fl,Div frame,Div vol fl
1352,3,Position_3,15,,MMY,,,,
1353,3,Position_3,16,,MMY,,,,
1354,3,Position_3,17,,MMY,,,,
1355,3,Position_3,18,,MMY,,,,
1356,3,Position_3,19,,MMY,,,,
1357,3,Position_3,20,,MMY,,,,
1358,3,Position_3,21,,MMY,,,,
1359,3,Position_3,22,,MMY,,,,
1360,3,Position_3,23,,MMY,,,,
1361,3,Position_3,24,,MMY,,,,
1362,3,Position_3,25,,MMY,,,,
1363,3,Position_3,26,,MMY,,,,
1364,3,Position_3,27,,MMY,,,,
1365,3,Position_3,28,,MMY,,,,
1366,3,Position_3,29,,MMY,,,,
1367,3,Position_3,30,,MMY,,,,
1368,3,Position_3,31,,MMY,,,,
1369,3,Position_3,32,,MMY,,,,
1370,3,Position_4,1,2.0,MMY,,,28.0,80.97378144643177
1371,3,Position_4,2,4.0,MMY,,,73.0,69.95068614583656
1372,3,Position_4,3,3.0,MMY,,,44.0,71.84694213895784
1373,3,Position_4,4,5.0,MMY,,,74.0,73.94621185017253
1374,3,Position_4,5,8.0,MMY,,,54.0,70.59260543245631
1375,3,Position_4,6,7.0,MMY,,,91.0,62.60405800569385
1376,3,Position_4,7,8.0,MMY,,,87.0,54.3154344718365
1377,3,Position_4,8,,MMY,,,,
1378,3,Position_4,9,5.0,MMY,,,97.0,59.08302761742469
1379,3,Position_4,10,,MMY,,,,
1380,3,Position_4,11,,MMY,,,,
1381,3,Position_4,12,,MMY,,,,
1382,3,Position_4,13,,MMY,,,,
1383,3,Position_4,14,,MMY,,,,
1384,3,Position_4,15,,MMY,,,,
1385,3,Position_4,16,,MMY,,,,
1386,3,Position_4,17,,MMY,,,,
1387,3,Position_4,18,,MMY,,,,
1388,3,Position_4,19,,MMY,,,,
1389,3,Position_4,20,,MMY,,,,
1390,3,Position_4,21,,MMY,,,,
1391,3,Position_4,22,,MMY,,,,
1392,3,Position_4,23,,MMY,,,,
1393,3,Position_4,24,,MMY,,,,
1394,3,Position_4,25,,MMY,,,,
1395,3,Position_4,26,,MMY,,,,
1396,3,Position_4,27,,MMY,,,,
1397,3,Position_4,28,,MMY,,,,
1398,3,Position_4,29,,MMY,,,,
1399,3,Position_4,30,,MMY,,,,
1400,3,Position_4,31,,MMY,,,,
1401,3,Position_4,32,,MMY,,,,
1402,3,Position_4,34,,MMY,,,,
1403,3,Position_4,35,,MMY,,,,
1404,3,Position_4,36,,MMY,,,,
1405,3,Position_4,37,,MMY,,,,
1406,3,Position_5,1,8.0,MMY,,,81.0,82.84706804644844
1407,3,Position_5,2,7.0,MMY,,,42.0,89.78049361092009
1408,3,Position_5,3,10.0,MMY,,,74.0,72.91714943758494
1409,3,Position_5,4,9.0,MMY,,,27.0,87.57057820195048
1410,3,Position_5,5,4.0,MMY,,,40.0,125.91619785902958
1411,3,Position_5,6,2.0,MMY,,,72.0,124.7676851869182
1412,3,Position_5,7,9.0,MMY,,,96.0,69.32273316730027
1413,3,Position_5,8,,MMY,,,104.0,94.69964931669251
1414,3,Position_5,9,,MMY,,,107.0,88.72902587431129
1415,3,Position_5,10,,MMY,,,,
1416,3,Position_5,11,,MMY,,,,
1417,3,Position_5,12,,MMY,,,,
1418,3,Position_5,13,,MMY,,,,
1419,3,Position_5,14,,MMY,,,,
1420,3,Position_5,15,,MMY,,,,
1421,3,Position_5,16,,MMY,,,,
1422,3,Position_5,17,,MMY,,,,
1423,3,Position_5,18,,MMY,,,,
1424,3,Position_5,20,,MMY,,,,
1425,3,Position_5,21,,MMY,,,,
1426,3,Position_5,22,,MMY,,,,
1427,3,Position_5,23,,MMY,,,,
1428,3,Position_5,24,,MMY,,,,
1429,3,Position_5,25,,MMY,,,,
1430,3,Position_5,26,,MMY,,,,
1431,3,Position_5,27,,MMY,,,,
1432,3,Position_5,28,,MMY,,,,
1433,3,Position_5,30,,MMY,,,,
1434,3,Position_5,32,,MMY,,,,
1435,3,Position_5,33,,MMY,,,,
1436,3,Position_5,34,,MMY,,,,
1437,3,Position_5,35,,MMY,,,,
1438,3,Position_5,36,,MMY,,,,
1439,3,Position_5,37,,MMY,,,,
1440,3,Position_5,38,,MMY,,,,
1441,3,Position_5,40,,MMY,,,,
1442,3,Position_5,41,,MMY,,,,
1443,3,Position_7,1,2.0,BCK2DEL,,,56.0,109.48300920302948
1444,3,Position_7,2,5.0,BCK2DEL,,,41.0,134.72508389098846
1445,3,Position_7,3,6.0,BCK2DEL,,,28.0,130.97337339880167
1446,3,Position_7,4,7.0,BCK2DEL,,,33.0,93.95662807703894
1447,3,Position_7,5,4.0,BCK2DEL,,,53.0,117.49999606063696
1448,3,Position_7,6,4.0,BCK2DEL,,,77.0,86.63075910099155
1449,3,Position_7,7,9.0,BCK2DEL,,,69.0,81.15199523679911
1450,3,Position_7,8,5.0,BCK2DEL,,,72.0,86.75439445033308
1451,3,Position_7,9,,BCK2DEL,,,,
1452,3,Position_7,10,,BCK2DEL,,,89.0,106.0162801885472
1453,3,Position_7,12,,BCK2DEL,,,,
1454,3,Position_7,13,,BCK2DEL,,,,
1455,3,Position_7,14,,BCK2DEL,,,,
1456,3,Position_7,15,,BCK2DEL,,,,
1457,3,Position_7,16,,BCK2DEL,,,,
1458,3,Position_7,17,,BCK2DEL,,,,
1459,3,Position_7,18,,BCK2DEL,,,,
1460,3,Position_7,19,,BCK2DEL,,,,
1461,3,Position_7,20,,BCK2DEL,,,,
1462,3,Position_7,21,,BCK2DEL,,,,
1463,3,Position_7,22,,BCK2DEL,,,,
1464,3,Position_7,23,,BCK2DEL,,,,
1465,3,Position_7,24,,BCK2DEL,,,,
1466,3,Position_7,25,,BCK2DEL,,,,
1467,3,Position_7,26,,BCK2DEL,,,,
1468,3,Position_7,27,,BCK2DEL,,,,
1469,3,Position_7,28,,BCK2DEL,,,,
1470,3,Position_7,29,,BCK2DEL,,,,
1471,3,Position_7,30,,BCK2DEL,,,,
1472,3,Position_7,32,,BCK2DEL,,,,
1473,3,Position_7,33,,BCK2DEL,,,,
1474,3,Position_7,34,,BCK2DEL,,,,
1475,3,Position_7,35,,BCK2DEL,,,,
1476,3,Position_7,37,,BCK2DEL,,,,
1477,3,Position_7,38,,BCK2DEL,,,,
1478,3,Position_7,39,,BCK2DEL,,,,
1479,3,Position_7,40,,BCK2DEL,,,,
1480,3,Position_7,41,,BCK2DEL,,,,
1481,3,Position_7,51,,BCK2DEL,,,,
1482,3,Position_8,1,2.0,BCK2DEL,,,65.0,79.08733834986619
1483,3,Position_8,2,11.0,BCK2DEL,,,59.0,91.86023273826784
1484,3,Position_8,3,5.0,BCK2DEL,,,46.0,95.80347647110204
1485,3,Position_8,4,3.0,BCK2DEL,,,29.0,96.4016547524004
1486,3,Position_8,5,5.0,BCK2DEL,,,45.0,81.23256874550663
1487,3,Position_8,6,3.0,BCK2DEL,,,34.0,95.55921763762464
1488,3,Position_8,7,5.0,BCK2DEL,,,21.0,80.55038105928567
1489,3,Position_8,8,,BCK2DEL,,,,
1490,3,Position_8,9,3.0,BCK2DEL,,,73.0,85.12290267606323
1491,3,Position_8,10,,BCK2DEL,,,,
1492,3,Position_8,11,,BCK2DEL,,,,
1493,3,Position_8,12,,BCK2DEL,,,,
1494,3,Position_8,13,,BCK2DEL,,,,
1495,3,Position_8,14,,BCK2DEL,,,,
1496,3,Position_8,15,,BCK2DEL,,,,
1497,3,Position_8,16,,BCK2DEL,,,,
1498,3,Position_8,17,,BCK2DEL,,,,
1499,3,Position_8,18,,BCK2DEL,,,,
1500,3,Position_8,19,,BCK2DEL,,,,
1501,3,Position_8,20,,BCK2DEL,,,,
1502,3,Position_8,21,,BCK2DEL,,,,
1503,3,Position_8,22,,BCK2DEL,,,,
1504,3,Position_8,23,,BCK2DEL,,,,
1505,3,Position_8,24,,BCK2DEL,,,,
1506,3,Position_8,25,,BCK2DEL,,,,
1507,3,Position_8,26,,BCK2DEL,,,,
1508,3,Position_8,27,,BCK2DEL,,,,
1509,3,Position_8,28,,BCK2DEL,,,,
1510,3,Position_8,30,,BCK2DEL,,,,
1511,3,Position_8,32,,BCK2DEL,,,,
1512,3,Position_8,33,,BCK2DEL,,,,
1513,3,Position_8,34,,BCK2DEL,,,,
1514,3,Position_8,35,,BCK2DEL,,,,
1515,3,Position_8,37,,BCK2DEL,,,,
1516,3,Position_8,38,,BCK2DEL,,,,
1517,3,Position_8,40,,BCK2DEL,,,,
1518,5,Position_1,1,,MMY,,,,
1519,5,Position_1,2,,MMY,,,101.0,81.03617140441227
1520,5,Position_1,3,11.0,MMY,,,84.0,93.87838137045388
1521,5,Position_1,4,,MMY,,,,
1522,5,Position_1,5,,MMY,,,,
1523,5,Position_1,6,,MMY,,,,
1524,5,Position_1,7,,MMY,,,,
1525,5,Position_1,8,,MMY,,,,
1526,5,Position_1,9,,MMY,,,,
1527,5,Position_1,10,,MMY,,,,
1528,5,Position_1,11,,MMY,,,,
1529,5,Position_1,12,,MMY,,,,
1530,5,Position_1,13,,MMY,,,,
1531,5,Position_1,14,,MMY,,,,
1532,5,Position_1,15,,MMY,,,,
1533,5,Position_1,16,,MMY,,,,
1534,5,Position_1,17,,MMY,,,,
1535,5,Position_1,18,,MMY,,,,
1536,5,Position_1,19,,MMY,,,,
1537,5,Position_1,20,,MMY,,,,
1538,5,Position_1,21,,MMY,,,,
1539,5,Position_1,22,,MMY,,,,
1540,5,Position_1,23,,MMY,,,,
1541,5,Position_1,24,,MMY,,,,
1542,5,Position_1,25,,MMY,,,,
1543,5,Position_1,26,,MMY,,,,
1544,5,Position_1,27,,MMY,,,,
1545,5,Position_1,29,,MMY,,,,
1546,5,Position_1,30,,MMY,,,,
1547,5,Position_1,31,,MMY,,,,
1548,5,Position_1,32,,MMY,,,,
1549,5,Position_1,34,,MMY,,,,
1550,5,Position_1,36,,MMY,,,,
1551,5,Position_12,1,,CCR4DEL,,,,
1552,5,Position_12,2,22.0,CCR4DEL,,,93.0,225.0138490840408
1553,5,Position_12,3,,CCR4DEL,,,,
1554,5,Position_12,4,,CCR4DEL,,,,
1555,5,Position_12,5,,CCR4DEL,,,,
1556,5,Position_12,6,,CCR4DEL,,,,
1557,5,Position_12,7,,CCR4DEL,,,,
1558,5,Position_12,8,,CCR4DEL,,,,
1559,5,Position_12,10,,CCR4DEL,,,,
1560,5,Position_13,1,,CCR4DEL,,,,
1561,5,Position_13,2,,CCR4DEL,,,,
1562,5,Position_13,6,2.0,CCR4DEL,,,86.0,157.28700583726652
1563,5,Position_13,7,,CCR4DEL,,,,
1564,5,Position_13,8,,CCR4DEL,,,,
1565,5,Position_13,9,,CCR4DEL,,,,
1566,5,Position_13,10,,CCR4DEL,,,,
1567,5,Position_13,11,,CCR4DEL,,,,
1568,5,Position_13,12,,CCR4DEL,,,,
1569,5,Position_13,13,,CCR4DEL,,,89.0,224.4293414471554
1570,5,Position_13,14,,CCR4DEL,,,,
1571,5,Position_13,15,,CCR4DEL,,,,
1572,5,Position_13,16,,CCR4DEL,,,,
1573,5,Position_13,18,,CCR4DEL,,,,
1574,5,Position_13,19,,CCR4DEL,,,,
1575,5,Position_13,21,,CCR4DEL,,,,
1576,5,Position_13,22,,CCR4DEL,,,,
1577,5,Position_13,23,,CCR4DEL,,,,
1578,5,Position_13,24,,CCR4DEL,,,,
1579,5,Position_13,25,,CCR4DEL,,,,
1580,5,Position_13,26,,CCR4DEL,,,,
1581,5,Position_13,27,,CCR4DEL,,,,
1582,5,Position_13,28,,CCR4DEL,,,,
1583,5,Position_13,29,,CCR4DEL,,,,
1584,5,Position_13,30,,CCR4DEL,,,,
1585,5,Position_13,31,,CCR4DEL,,,,
1586,5,Position_13,32,,CCR4DEL,,,,
1587,5,Position_13,33,,CCR4DEL,,,,
1588,5,Position_13,36,,CCR4DEL,,,,
1589,5,Position_13,38,,CCR4DEL,,,,
1590,5,Position_13,42,,CCR4DEL,,,,
1591,5,Position_14,1,,CCR4DEL,,,,
1592,5,Position_14,2,,CCR4DEL,,,,
1593,5,Position_14,3,,CCR4DEL,,,,
1594,5,Position_14,4,,CCR4DEL,,,,
1595,5,Position_15,1,,CCR4DEL,,,,
1596,5,Position_15,2,,CCR4DEL,,,,
1597,5,Position_15,3,,CCR4DEL,,,113.0,172.73663599295966
1598,5,Position_15,4,,CCR4DEL,,,,
1599,5,Position_15,5,,CCR4DEL,,,,
1600,5,Position_15,6,,CCR4DEL,,,,
1601,5,Position_15,7,,CCR4DEL,,,,
1602,5,Position_15,8,,CCR4DEL,,,,
1603,5,Position_15,9,,CCR4DEL,,,,
1604,5,Position_15,10,,CCR4DEL,,,,
1605,5,Position_15,11,,CCR4DEL,,,,
1606,5,Position_15,12,,CCR4DEL,,,,
1607,5,Position_15,13,,CCR4DEL,,,,
1608,5,Position_15,14,,CCR4DEL,,,,
1609,5,Position_15,15,,CCR4DEL,,,,
1610,5,Position_15,16,,CCR4DEL,,,,
1611,5,Position_15,17,,CCR4DEL,,,,
1612,5,Position_15,18,,CCR4DEL,,,,
1613,5,Position_15,19,,CCR4DEL,,,,
1614,5,Position_15,20,,CCR4DEL,,,,
1615,5,Position_15,21,,CCR4DEL,,,,
1616,5,Position_15,22,,CCR4DEL,,,,
1617,5,Position_15,23,,CCR4DEL,,,,
1618,5,Position_15,24,,CCR4DEL,,,,
1619,5,Position_15,27,,CCR4DEL,,,,
1620,5,Position_15,29,,CCR4DEL,,,,
1621,5,Position_15,30,,CCR4DEL,,,,
1622,5,Position_15,32,,CCR4DEL,,,,
1623,5,Position_15,34,,CCR4DEL,,,,
1624,5,Position_16,1,,WHI5DEL,,,,
1625,5,Position_16,2,,WHI5DEL,,,,
1626,5,Position_16,3,,WHI5DEL,,,,
1627,5,Position_16,4,,WHI5DEL,,,,
1628,5,Position_16,5,,WHI5DEL,,,,
1629,5,Position_16,6,,WHI5DEL,,,,
1630,5,Position_16,7,,WHI5DEL,,,,
1631,5,Position_16,8,,WHI5DEL,,,,
1632,5,Position_16,9,,WHI5DEL,,,,
1633,5,Position_16,10,,WHI5DEL,,,,
1634,5,Position_16,11,,WHI5DEL,,,,
1635,5,Position_16,12,,WHI5DEL,,,,
1636,5,Position_16,13,,WHI5DEL,,,,
1637,5,Position_16,14,,WHI5DEL,,,,
1638,5,Position_16,15,,WHI5DEL,,,,
1639,5,Position_16,16,,WHI5DEL,,,,
1640,5,Position_16,19,,WHI5DEL,,,,
1641,5,Position_17,1,,WHI5DEL,,,,
1642,5,Position_17,2,,WHI5DEL,,,,
1643,5,Position_17,3,,WHI5DEL,,,,
1644,5,Position_17,4,,WHI5DEL,,,,
1645,5,Position_17,5,,WHI5DEL,,,,
1646,5,Position_17,6,,WHI5DEL,,,,
1647,5,Position_17,7,,WHI5DEL,,,,
1648,5,Position_17,8,,WHI5DEL,,,,
1649,5,Position_17,9,,WHI5DEL,,,,
1650,5,Position_17,10,,WHI5DEL,,,,
1651,5,Position_17,11,,WHI5DEL,,,,
1652,5,Position_17,12,,WHI5DEL,,,,
1653,5,Position_17,13,,WHI5DEL,,,,
1654,5,Position_17,14,,WHI5DEL,,,,
1655,5,Position_17,15,,WHI5DEL,,,,
1656,5,Position_17,16,,WHI5DEL,,,,
1657,5,Position_17,17,,WHI5DEL,,,,
1658,5,Position_17,18,,WHI5DEL,,,,
1659,5,Position_17,19,,WHI5DEL,,,,
1660,5,Position_17,20,,WHI5DEL,,,,
1661,5,Position_17,21,,WHI5DEL,,,,
1662,5,Position_17,22,,WHI5DEL,,,,
1663,5,Position_17,23,,WHI5DEL,,,,
1664,5,Position_17,24,,WHI5DEL,,,,
1665,5,Position_17,25,,WHI5DEL,,,,
1666,5,Position_17,26,,WHI5DEL,,,,
1667,5,Position_17,27,,WHI5DEL,,,,
1668,5,Position_17,28,,WHI5DEL,,,,
1669,5,Position_17,29,,WHI5DEL,,,,
1670,5,Position_17,30,,WHI5DEL,,,,
1671,5,Position_17,31,,WHI5DEL,,,,
1672,5,Position_18,1,,WHI5DEL,,,,
1673,5,Position_18,2,9.0,WHI5DEL,,,104.0,94.81373553498508
1674,5,Position_18,3,6.0,WHI5DEL,,,126.0,66.62089396825078
1675,5,Position_18,4,,WHI5DEL,,,,
1676,5,Position_18,5,,WHI5DEL,,,,
1677,5,Position_18,6,,WHI5DEL,,,,
1678,5,Position_18,7,,WHI5DEL,,,,
1679,5,Position_18,8,,WHI5DEL,,,,
1680,5,Position_18,9,,WHI5DEL,,,,
1681,5,Position_18,10,,WHI5DEL,,,,
1682,5,Position_18,11,,WHI5DEL,,,,
1683,5,Position_18,12,,WHI5DEL,,,,
1684,5,Position_18,13,,WHI5DEL,,,,
1685,5,Position_18,14,,WHI5DEL,,,,
1686,5,Position_18,15,,WHI5DEL,,,,
1687,5,Position_18,16,,WHI5DEL,,,,
1688,5,Position_18,17,,WHI5DEL,,,,
1689,5,Position_18,18,,WHI5DEL,,,,
1690,5,Position_18,19,,WHI5DEL,,,,
1691,5,Position_18,20,,WHI5DEL,,,,
1692,5,Position_18,21,,WHI5DEL,,,,
1693,5,Position_18,22,,WHI5DEL,,,,
1694,5,Position_18,23,,WHI5DEL,,,,
1695,5,Position_18,24,,WHI5DEL,,,,
1696,5,Position_18,25,,WHI5DEL,,,,
1697,5,Position_18,27,,WHI5DEL,,,,
1698,5,Position_18,28,,WHI5DEL,,,,
1699,5,Position_18,29,,WHI5DEL,,,,
1700,5,Position_18,31,,WHI5DEL,,,,
1701,5,Position_18,36,,WHI5DEL,,,,
1702,5,Position_18,38,,WHI5DEL,,,,
1703,5,Position_18,40,,WHI5DEL,,,,
1704,5,Position_2,1,,MMY,,,,
1705,5,Position_2,2,,MMY,,,,
1706,5,Position_2,3,,MMY,,,,
1707,5,Position_2,4,,MMY,,,,
1708,5,Position_2,5,,MMY,,,,
1709,5,Position_2,6,,MMY,,,,
1710,5,Position_2,7,,MMY,,,,
1711,5,Position_2,8,,MMY,,,,
1712,5,Position_2,9,,MMY,,,,
1713,5,Position_2,10,,MMY,,,,
1714,5,Position_2,11,,MMY,,,,
1715,5,Position_2,12,,MMY,,,,
1716,5,Position_2,13,,MMY,,,,
1717,5,Position_2,14,,MMY,,,,
1718,5,Position_2,15,,MMY,,,,
1719,5,Position_2,16,,MMY,,,,
1720,5,Position_2,17,,MMY,,,,
1721,5,Position_2,18,,MMY,,,,
1722,5,Position_2,19,,MMY,,,,
1723,5,Position_2,20,,MMY,,,,
1724,5,Position_2,21,,MMY,,,,
1725,5,Position_2,22,,MMY,,,,
1726,5,Position_2,24,,MMY,,,,
1727,5,Position_2,25,,MMY,,,,
1728,5,Position_2,26,,MMY,,,,
1729,5,Position_2,27,,MMY,,,,
1730,5,Position_2,28,,MMY,,,,
1731,5,Position_2,29,,MMY,,,,
1732,5,Position_2,30,,MMY,,,,
1733,5,Position_24,1,,WHI5_BCK2_DD,,,,
1734,5,Position_24,2,5.0,WHI5_BCK2_DD,,,75.0,61.60597910111345
1735,5,Position_24,3,,WHI5_BCK2_DD,,,,
1736,5,Position_24,4,,WHI5_BCK2_DD,,,83.0,88.10184959378302
1737,5,Position_24,5,,WHI5_BCK2_DD,,,,
1738,5,Position_24,6,,WHI5_BCK2_DD,,,,
1739,5,Position_24,7,,WHI5_BCK2_DD,,,,
1740,5,Position_24,8,,WHI5_BCK2_DD,,,,
1741,5,Position_24,9,,WHI5_BCK2_DD,,,,
1742,5,Position_24,10,,WHI5_BCK2_DD,,,,
1743,5,Position_24,11,,WHI5_BCK2_DD,,,,
1744,5,Position_24,12,,WHI5_BCK2_DD,,,,
1745,5,Position_24,13,,WHI5_BCK2_DD,,,,
1746,5,Position_24,14,,WHI5_BCK2_DD,,,,
1747,5,Position_24,15,,WHI5_BCK2_DD,,,,
1748,5,Position_24,16,,WHI5_BCK2_DD,,,,
1749,5,Position_24,17,,WHI5_BCK2_DD,,,,
1750,5,Position_24,18,,WHI5_BCK2_DD,,,,
1751,5,Position_24,19,,WHI5_BCK2_DD,,,,
1752,5,Position_24,20,,WHI5_BCK2_DD,,,,
1753,5,Position_24,21,,WHI5_BCK2_DD,,,,
1754,5,Position_24,22,,WHI5_BCK2_DD,,,,
1755,5,Position_24,23,,WHI5_BCK2_DD,,,,
1756,5,Position_24,24,,WHI5_BCK2_DD,,,,
1757,5,Position_24,25,,WHI5_BCK2_DD,,,,
1758,5,Position_24,27,,WHI5_BCK2_DD,,,,
1759,5,Position_25,3,,WHI5_BCK2_DD,,,,
1760,5,Position_25,4,,WHI5_BCK2_DD,,,,
1761,5,Position_25,5,,WHI5_BCK2_DD,,,,
1762,5,Position_25,6,,WHI5_BCK2_DD,,,,
1763,5,Position_25,7,,WHI5_BCK2_DD,,,,
1764,5,Position_25,8,,WHI5_BCK2_DD,,,,
1765,5,Position_25,9,,WHI5_BCK2_DD,,,,
1766,5,Position_25,10,,WHI5_BCK2_DD,,,,
1767,5,Position_25,11,,WHI5_BCK2_DD,,,,
1768,5,Position_25,12,,WHI5_BCK2_DD,,,,
1769,5,Position_25,13,,WHI5_BCK2_DD,,,,
1770,5,Position_25,14,,WHI5_BCK2_DD,,,,
1771,5,Position_25,15,,WHI5_BCK2_DD,,,,
1772,5,Position_25,16,,WHI5_BCK2_DD,,,,
1773,5,Position_25,17,,WHI5_BCK2_DD,,,,
1774,5,Position_25,18,,WHI5_BCK2_DD,,,,
1775,5,Position_25,19,,WHI5_BCK2_DD,,,,
1776,5,Position_25,20,,WHI5_BCK2_DD,,,,
1777,5,Position_25,21,,WHI5_BCK2_DD,,,,
1778,5,Position_25,22,,WHI5_BCK2_DD,,,,
1779,5,Position_25,23,,WHI5_BCK2_DD,,,,
1780,5,Position_25,24,,WHI5_BCK2_DD,,,,
1781,5,Position_25,25,,WHI5_BCK2_DD,,,,
1782,5,Position_25,26,,WHI5_BCK2_DD,,,,
1783,5,Position_25,27,,WHI5_BCK2_DD,,,,
1784,5,Position_25,28,,WHI5_BCK2_DD,,,,
1785,5,Position_25,29,,WHI5_BCK2_DD,,,,
1786,5,Position_25,30,,WHI5_BCK2_DD,,,,
1787,5,Position_25,31,,WHI5_BCK2_DD,,,,
1788,5,Position_25,32,,WHI5_BCK2_DD,,,,
1789,5,Position_25,34,,WHI5_BCK2_DD,,,,
1790,5,Position_28,1,,WHI5_CCR4_DD,,,,
1791,5,Position_28,2,2.0,WHI5_CCR4_DD,,,146.0,174.82476932806134
1792,5,Position_28,3,4.0,WHI5_CCR4_DD,,,107.0,162.1069730516992
1793,5,Position_28,4,,WHI5_CCR4_DD,,,,
1794,5,Position_28,5,,WHI5_CCR4_DD,,,,
1795,5,Position_28,6,,WHI5_CCR4_DD,,,,
1796,5,Position_28,7,,WHI5_CCR4_DD,,,,
1797,5,Position_28,8,,WHI5_CCR4_DD,,,,
1798,5,Position_28,9,,WHI5_CCR4_DD,,,,
1799,5,Position_28,10,,WHI5_CCR4_DD,,,,
1800,5,Position_28,11,,WHI5_CCR4_DD,,,,
1801,5,Position_28,12,,WHI5_CCR4_DD,,,,
1802,5,Position_28,13,,WHI5_CCR4_DD,,,,
1803,5,Position_28,15,,WHI5_CCR4_DD,,,,
1804,5,Position_28,16,,WHI5_CCR4_DD,,,,
1805,5,Position_28,17,,WHI5_CCR4_DD,,,,
1806,5,Position_28,18,,WHI5_CCR4_DD,,,,
1807,5,Position_28,19,,WHI5_CCR4_DD,,,,
1808,5,Position_28,20,,WHI5_CCR4_DD,,,,
1809,5,Position_28,21,,WHI5_CCR4_DD,,,,
1810,5,Position_28,22,,WHI5_CCR4_DD,,,,
1811,5,Position_28,23,,WHI5_CCR4_DD,,,,
1812,5,Position_28,24,,WHI5_CCR4_DD,,,,
1813,5,Position_28,25,,WHI5_CCR4_DD,,,,
1814,5,Position_28,26,,WHI5_CCR4_DD,,,,
1815,5,Position_28,27,,WHI5_CCR4_DD,,,,
1816,5,Position_28,30,,WHI5_CCR4_DD,,,,
1817,5,Position_28,32,,WHI5_CCR4_DD,,,,
1818,5,Position_29,1,,WHI5_CCR4_DD,,,138.0,150.07627013118844
1819,5,Position_29,2,4.0,WHI5_CCR4_DD,,,88.0,144.46608865300863
1820,5,Position_29,3,,WHI5_CCR4_DD,,,,
1821,5,Position_29,4,,WHI5_CCR4_DD,,,,
1822,5,Position_29,5,,WHI5_CCR4_DD,,,,
1823,5,Position_29,6,,WHI5_CCR4_DD,,,,
1824,5,Position_29,7,,WHI5_CCR4_DD,,,,
1825,5,Position_29,8,,WHI5_CCR4_DD,,,,
1826,5,Position_29,9,,WHI5_CCR4_DD,,,,
1827,5,Position_29,10,,WHI5_CCR4_DD,,,,
1828,5,Position_29,11,,WHI5_CCR4_DD,,,,
1829,5,Position_29,12,,WHI5_CCR4_DD,,,,
1830,5,Position_29,13,,WHI5_CCR4_DD,,,,
1831,5,Position_29,14,,WHI5_CCR4_DD,,,,
1832,5,Position_29,15,,WHI5_CCR4_DD,,,,
1833,5,Position_29,16,,WHI5_CCR4_DD,,,,
1834,5,Position_29,17,,WHI5_CCR4_DD,,,,
1835,5,Position_29,18,,WHI5_CCR4_DD,,,,
1836,5,Position_29,19,,WHI5_CCR4_DD,,,,
1837,5,Position_29,20,,WHI5_CCR4_DD,,,,
1838,5,Position_29,21,,WHI5_CCR4_DD,,,,
1839,5,Position_29,23,,WHI5_CCR4_DD,,,,
1840,5,Position_29,24,,WHI5_CCR4_DD,,,,
1841,5,Position_29,25,,WHI5_CCR4_DD,,,,
1842,5,Position_29,26,,WHI5_CCR4_DD,,,,
1843,5,Position_29,28,,WHI5_CCR4_DD,,,,
1844,5,Position_3,1,,MMY,,,,
1845,5,Position_3,2,5.0,MMY,,,105.0,73.81423847191164
1846,5,Position_3,3,,MMY,,,105.0,71.71669336811387
1847,5,Position_3,4,12.0,MMY,,,99.0,64.0709060465571
1848,5,Position_3,5,,MMY,,,,
1849,5,Position_3,6,,MMY,,,,
1850,5,Position_3,7,,MMY,,,,
1851,5,Position_3,8,,MMY,,,,
1852,5,Position_3,9,,MMY,,,,
1853,5,Position_3,10,,MMY,,,,
1854,5,Position_3,11,,MMY,,,,
1855,5,Position_3,12,,MMY,,,,
1856,5,Position_3,13,,MMY,,,,
1857,5,Position_3,14,,MMY,,,,
1858,5,Position_3,15,,MMY,,,,
1859,5,Position_3,16,,MMY,,,,
1860,5,Position_3,17,,MMY,,,,
1861,5,Position_3,18,,MMY,,,,
1862,5,Position_3,19,,MMY,,,,
1863,5,Position_3,20,,MMY,,,,
1864,5,Position_3,21,,MMY,,,,
1865,5,Position_3,22,,MMY,,,,
1866,5,Position_3,23,,MMY,,,,
1867,5,Position_3,24,,MMY,,,,
1868,5,Position_3,25,,MMY,,,,
1869,5,Position_3,26,,MMY,,,,
1870,5,Position_3,27,,MMY,,,,
1871,5,Position_3,28,,MMY,,,,
1872,5,Position_3,29,,MMY,,,,
1873,5,Position_3,30,,MMY,,,,
1874,5,Position_3,31,,MMY,,,,
1875,5,Position_3,32,,MMY,,,,
1876,5,Position_4,1,5.0,MMY,,,73.0,76.6349194626097
1877,5,Position_4,2,,MMY,,,,
1878,5,Position_4,3,12.0,MMY,,,84.0,65.841627196069
1879,5,Position_4,4,,MMY,,,,
1880,5,Position_4,5,,MMY,,,103.0,73.74427985265305
1881,5,Position_4,6,,MMY,,,,
1882,5,Position_4,7,,MMY,,,,
1883,5,Position_4,8,,MMY,,,,
1884,5,Position_4,9,,MMY,,,,
1885,5,Position_4,10,,MMY,,,,
1886,5,Position_4,11,,MMY,,,,
1887,5,Position_4,12,,MMY,,,,
1888,5,Position_4,13,,MMY,,,,
1889,5,Position_4,14,,MMY,,,,
1890,5,Position_4,15,,MMY,,,,
1891,5,Position_4,16,,MMY,,,,
1892,5,Position_4,17,,MMY,,,,
