selection_subset,position,Cell_ID,cell_cycle_stage,generation_num,frame_i,mCitrine_corrected_amount,mCitrine_corrected_amount_rel,file,relationship,relative_ID,phase_length,phase_begin,gui_mCitrine_amount_autoBkgr,frames_in_phase,centered_frames_in_phase,Combined signal,Bud signal,min_centered_frames,max_centered_frames,centered_time_in_minutes,Generation,contributing_ccs_at_time
0,Position_2,3,S,1.0,100,352454.0,6829.999999999999,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,352454.0,12.0,12.0,359284.0,6829.999999999999,-15.0,42.0,36.0,1st ($n_1$=48),48
0,Position_2,1,S,4.0,101,285523.0,239937.0,MIA_KC_htb1_mCitrine_labeled,mother,4.0,27.0,80.0,285523.0,22.0,22.0,525460.0,239937.0,-6.0,28.0,66.0,2+ ($n_2$=89),83
0,Position_2,3,S,1.0,101,356480.0,8911.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,356480.0,13.0,13.0,365391.0,8911.0,-15.0,42.0,39.0,1st ($n_1$=48),48
0,Position_2,1,S,4.0,102,284434.0,245404.0,MIA_KC_htb1_mCitrine_labeled,mother,4.0,27.0,80.0,284434.0,23.0,23.0,529838.0,245404.0,-6.0,28.0,69.0,2+ ($n_2$=89),80
0,Position_2,3,S,1.0,102,379212.0,9332.999999999998,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,379212.0,14.0,14.0,388545.0,9332.999999999998,-15.0,42.0,42.0,1st ($n_1$=48),48
0,Position_2,1,S,4.0,103,282176.0,255466.0,MIA_KC_htb1_mCitrine_labeled,mother,4.0,27.0,80.0,282176.0,24.0,24.0,537642.0,255466.0,-6.0,28.0,72.0,2+ ($n_2$=89),72
0,Position_2,3,S,1.0,103,401774.0,9392.000000000002,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,401774.0,15.0,15.0,411166.0,9392.000000000002,-15.0,42.0,45.0,1st ($n_1$=48),48
0,Position_2,1,S,4.0,104,287462.0,254323.0,MIA_KC_htb1_mCitrine_labeled,mother,4.0,27.0,80.0,287462.0,25.0,25.0,541785.0,254323.0,-6.0,28.0,75.0,2+ ($n_2$=89),67
0,Position_2,3,S,1.0,104,431361.0,9136.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,431361.0,16.0,16.0,440497.0,9136.0,-15.0,42.0,48.0,1st ($n_1$=48),48
0,Position_2,1,S,4.0,105,289120.0,260174.0,MIA_KC_htb1_mCitrine_labeled,mother,4.0,27.0,80.0,289120.0,26.0,26.0,549294.0,260174.0,-6.0,28.0,78.0,2+ ($n_2$=89),60
0,Position_2,3,S,1.0,105,442117.0,12113.000000000002,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,442117.0,17.0,17.0,454230.0,12113.000000000002,-15.0,42.0,51.0,1st ($n_1$=48),48
0,Position_2,1,S,4.0,106,289486.0,256113.00000000003,MIA_KC_htb1_mCitrine_labeled,mother,4.0,27.0,80.0,289486.0,27.0,27.0,545599.0,256113.00000000003,-6.0,28.0,81.0,2+ ($n_2$=89),49
0,Position_2,3,S,1.0,106,449941.0,16198.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,449941.0,18.0,18.0,466139.0,16198.0,-15.0,42.0,54.0,1st ($n_1$=48),48
0,Position_2,1,S,4.0,107,282969.0,251289.0,MIA_KC_htb1_mCitrine_labeled,mother,4.0,27.0,80.0,282969.0,28.0,28.0,534258.0,251289.0,-6.0,28.0,84.0,2+ ($n_2$=89),39
0,Position_2,3,S,1.0,107,462945.0,15284.999999999998,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,462945.0,19.0,19.0,478230.0,15284.999999999998,-15.0,42.0,57.0,1st ($n_1$=48),48
0,Position_2,1,G1,5.0,108,288041.0,246654.00000000003,MIA_KC_htb1_mCitrine_labeled,mother,4.0,6.0,108.0,288041.0,1.0,-6.0,288041.0,0.0,-6.0,29.0,-18.0,2+ ($n_2$=89),70
0,Position_2,3,S,1.0,108,476830.0,17589.999999999996,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,476830.0,20.0,20.0,494420.0,17589.999999999996,-15.0,42.0,60.0,1st ($n_1$=48),48
0,Position_2,1,G1,5.0,109,284220.0,236255.0,MIA_KC_htb1_mCitrine_labeled,mother,4.0,6.0,108.0,284220.0,2.0,-5.0,284220.0,0.0,-6.0,29.0,-15.0,2+ ($n_2$=89),81
0,Position_2,3,S,1.0,109,465971.0,23356.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,465971.0,21.0,21.0,489327.0,23356.0,-15.0,42.0,63.0,1st ($n_1$=48),47
0,Position_2,1,G1,5.0,110,288898.0,247148.0,MIA_KC_htb1_mCitrine_labeled,mother,4.0,6.0,108.0,288898.0,3.0,-4.0,288898.0,0.0,-6.0,29.0,-12.0,2+ ($n_2$=89),83
0,Position_2,3,S,1.0,110,478298.0,20665.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,478298.0,22.0,22.0,498963.0,20665.0,-15.0,42.0,66.0,1st ($n_1$=48),47
0,Position_2,1,G1,5.0,111,289330.0,246723.0,MIA_KC_htb1_mCitrine_labeled,mother,4.0,6.0,108.0,289330.0,4.0,-3.0,289330.0,0.0,-6.0,29.0,-9.0,2+ ($n_2$=89),85
0,Position_2,3,S,1.0,111,479317.0,23305.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,479317.0,23.0,23.0,502622.0,23305.0,-15.0,42.0,69.0,1st ($n_1$=48),46
0,Position_2,1,G1,5.0,112,288427.0,241357.00000000003,MIA_KC_htb1_mCitrine_labeled,mother,4.0,6.0,108.0,288427.0,5.0,-2.0,288427.0,0.0,-6.0,29.0,-6.0,2+ ($n_2$=89),87
0,Position_2,3,S,1.0,112,487095.0,22095.000000000004,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,487095.0,24.0,24.0,509190.0,22095.000000000004,-15.0,42.0,72.0,1st ($n_1$=48),46
0,Position_2,1,G1,5.0,113,287184.0,255961.0,MIA_KC_htb1_mCitrine_labeled,mother,4.0,6.0,108.0,287184.0,6.0,-1.0,287184.0,0.0,-6.0,29.0,-3.0,2+ ($n_2$=89),88
0,Position_2,3,S,1.0,113,503514.00000000006,21825.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,503514.00000000006,25.0,25.0,525339.0,21825.0,-15.0,42.0,75.0,1st ($n_1$=48),42
0,Position_2,1,G1,5.0,114,282053.0,246410.00000000003,MIA_KC_htb1_mCitrine_labeled,mother,4.0,6.0,108.0,282053.0,7.0,0.0,282053.0,0.0,-6.0,29.0,0.0,2+ ($n_2$=89),89
0,Position_2,3,S,1.0,114,494122.00000000006,21364.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,494122.00000000006,26.0,26.0,515486.00000000006,21364.0,-15.0,42.0,78.0,1st ($n_1$=48),37
0,Position_2,1,S,5.0,115,283158.0,94.0,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,283158.0,1.0,1.0,283252.0,94.0,-6.0,29.0,3.0,2+ ($n_2$=89),89
0,Position_2,3,S,1.0,115,497741.0,20168.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,497741.0,27.0,27.0,517909.0,20168.0,-15.0,42.0,81.0,1st ($n_1$=48),36
0,Position_2,1,S,5.0,116,289797.0,330.0,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,289797.0,2.0,2.0,290127.0,330.0,-6.0,29.0,6.0,2+ ($n_2$=89),89
0,Position_2,3,S,1.0,116,501493.00000000006,25187.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,501493.00000000006,28.0,28.0,526680.0,25187.0,-15.0,42.0,84.0,1st ($n_1$=48),34
0,Position_2,1,S,5.0,117,295511.0,992.9999999999998,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,295511.0,3.0,3.0,296504.0,992.9999999999998,-6.0,29.0,9.0,2+ ($n_2$=89),89
0,Position_2,3,S,1.0,117,442350.0,45993.99999999999,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,442350.0,29.0,29.0,488344.0,45993.99999999999,-15.0,42.0,87.0,1st ($n_1$=48),32
0,Position_2,1,S,5.0,118,302158.0,2749.0000000000005,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,302158.0,4.0,4.0,304907.0,2749.0000000000005,-6.0,29.0,12.0,2+ ($n_2$=89),89
0,Position_2,3,S,1.0,118,459325.0,42906.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,459325.0,30.0,30.0,502231.0,42906.0,-15.0,42.0,90.0,1st ($n_1$=48),31
0,Position_2,1,S,5.0,119,308891.0,3709.000000000001,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,308891.0,5.0,5.0,312600.0,3709.000000000001,-6.0,29.0,15.0,2+ ($n_2$=89),89
0,Position_2,3,S,1.0,119,453674.0,43552.99999999999,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,453674.0,31.0,31.0,497227.0,43552.99999999999,-15.0,42.0,93.0,1st ($n_1$=48),28
0,Position_2,1,S,5.0,120,327060.00000000006,2174.0,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,327060.00000000006,6.0,6.0,329234.00000000006,2174.0,-6.0,29.0,18.0,2+ ($n_2$=89),89
0,Position_2,3,S,1.0,120,450758.0,51858.00000000001,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,450758.0,32.0,32.0,502616.0,51858.00000000001,-15.0,42.0,96.0,1st ($n_1$=48),23
0,Position_2,1,S,5.0,121,337481.0,3262.0000000000005,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,337481.0,7.0,7.0,340743.0,3262.0000000000005,-6.0,29.0,21.0,2+ ($n_2$=89),89
0,Position_2,3,S,1.0,121,356401.0,143713.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,356401.0,33.0,33.0,500114.0,143713.0,-15.0,42.0,99.0,1st ($n_1$=48),20
0,Position_2,1,S,5.0,122,357983.0,4148.0,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,357983.0,8.0,8.0,362131.0,4148.0,-6.0,29.0,24.0,2+ ($n_2$=89),89
0,Position_2,3,S,1.0,122,256171.0,258380.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,256171.0,34.0,34.0,514551.0,258380.0,-15.0,42.0,102.0,1st ($n_1$=48),16
0,Position_2,1,S,5.0,123,367465.0,6322.0,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,367465.0,9.0,9.0,373787.0,6322.0,-6.0,29.0,27.0,2+ ($n_2$=89),89
0,Position_2,3,S,1.0,123,235462.00000000003,272850.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,235462.00000000003,35.0,35.0,508312.0,272850.0,-15.0,42.0,105.0,1st ($n_1$=48),16
0,Position_2,1,S,5.0,124,363486.0,8873.000000000002,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,363486.0,10.0,10.0,372359.0,8873.000000000002,-6.0,29.0,30.0,2+ ($n_2$=89),89
0,Position_2,3,S,1.0,124,246686.00000000003,272380.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,246686.00000000003,36.0,36.0,519066.0,272380.0,-15.0,42.0,108.0,1st ($n_1$=48),14
0,Position_2,4,G1,1.0,124,244817.0,363486.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,40.0,108.0,244817.0,17.0,-24.0,244817.0,0.0,-40.0,55.0,-72.0,1st ($n_1$=48),11
0,Position_2,1,S,5.0,125,370456.0,11379.0,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,370456.0,11.0,11.0,381835.0,11379.0,-6.0,29.0,33.0,2+ ($n_2$=89),89
0,Position_2,3,S,1.0,125,248720.0,283443.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,248720.0,37.0,37.0,532163.0,283443.0,-15.0,42.0,111.0,1st ($n_1$=48),14
0,Position_2,4,G1,1.0,125,249182.00000000003,370456.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,40.0,108.0,249182.00000000003,18.0,-23.0,249182.00000000003,0.0,-40.0,55.0,-69.0,1st ($n_1$=48),15
0,Position_2,1,S,5.0,126,377774.0,11075.000000000002,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,377774.0,12.0,12.0,388849.0,11075.000000000002,-6.0,29.0,36.0,2+ ($n_2$=89),89
0,Position_2,3,S,1.0,126,246215.0,277751.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,246215.0,38.0,38.0,523966.0,277751.0,-15.0,42.0,114.0,1st ($n_1$=48),12
0,Position_2,4,G1,1.0,126,251355.0,377774.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,40.0,108.0,251355.0,19.0,-22.0,251355.0,0.0,-40.0,55.0,-66.0,1st ($n_1$=48),16
0,Position_2,1,S,5.0,127,404468.0,12225.000000000002,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,404468.0,13.0,13.0,416693.0,12225.000000000002,-6.0,29.0,39.0,2+ ($n_2$=89),89
0,Position_2,3,S,1.0,127,247793.00000000003,284814.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,247793.00000000003,39.0,39.0,532607.0,284814.0,-15.0,42.0,117.0,1st ($n_1$=48),12
0,Position_2,4,G1,1.0,127,251401.0,404468.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,40.0,108.0,251401.0,20.0,-21.0,251401.0,0.0,-40.0,55.0,-63.0,1st ($n_1$=48),21
0,Position_2,1,S,5.0,128,382581.0,13541.000000000002,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,382581.0,14.0,14.0,396122.0,13541.000000000002,-6.0,29.0,42.0,2+ ($n_2$=89),89
0,Position_2,3,S,1.0,128,237263.0,280248.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,237263.0,40.0,40.0,517511.0,280248.0,-15.0,42.0,120.0,1st ($n_1$=48),10
0,Position_2,4,G1,1.0,128,255391.0,382581.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,40.0,108.0,255391.0,21.0,-20.0,255391.0,0.0,-40.0,55.0,-60.0,1st ($n_1$=48),22
0,Position_2,1,S,5.0,129,407136.0,11914.000000000002,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,407136.0,15.0,15.0,419050.0,11914.000000000002,-6.0,29.0,45.0,2+ ($n_2$=89),88
0,Position_2,3,S,1.0,129,244365.0,278046.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,244365.0,41.0,41.0,522411.0,278046.0,-15.0,42.0,123.0,1st ($n_1$=48),10
0,Position_2,4,G1,1.0,129,260147.0,407136.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,40.0,108.0,260147.0,22.0,-19.0,260147.0,0.0,-40.0,55.0,-57.0,1st ($n_1$=48),25
0,Position_2,1,S,5.0,130,417789.0,12772.999999999998,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,417789.0,16.0,16.0,430562.0,12772.999999999998,-6.0,29.0,48.0,2+ ($n_2$=89),87
0,Position_2,3,S,1.0,130,249322.0,277499.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,41.0,89.0,249322.0,42.0,42.0,526821.0,277499.0,-15.0,42.0,126.0,1st ($n_1$=48),10
0,Position_2,4,G1,1.0,130,261608.0,417789.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,40.0,108.0,261608.0,23.0,-18.0,261608.0,0.0,-40.0,55.0,-54.0,1st ($n_1$=48),28
0,Position_2,1,S,5.0,131,433085.0,14288.000000000002,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,433085.0,17.0,17.0,447373.0,14288.000000000002,-6.0,29.0,51.0,2+ ($n_2$=89),87
0,Position_2,3,G1,2.0,131,265838.0,278135.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,11.0,131.0,265838.0,1.0,-11.0,265838.0,0.0,-11.0,58.0,-33.0,2+ ($n_2$=89),27
0,Position_2,4,G1,1.0,131,249603.0,433085.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,40.0,108.0,249603.0,24.0,-17.0,249603.0,0.0,-40.0,55.0,-51.0,1st ($n_1$=48),31
0,Position_2,5,G1,1.0,131,278135.0,265838.0,MIA_KC_htb1_mCitrine_labeled,mother,3.0,22.0,131.0,278135.0,1.0,-22.0,278135.0,0.0,-22.0,31.0,-66.0,1st ($n_1$=48),16
0,Position_2,1,S,5.0,132,431371.0,19684.000000000004,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,431371.0,18.0,18.0,451055.0,19684.000000000004,-6.0,29.0,54.0,2+ ($n_2$=89),86
0,Position_2,3,G1,2.0,132,276215.0,278159.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,11.0,131.0,276215.0,2.0,-10.0,276215.0,0.0,-11.0,58.0,-30.0,2+ ($n_2$=89),36
0,Position_2,4,G1,1.0,132,247529.0,431371.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,40.0,108.0,247529.0,25.0,-16.0,247529.0,0.0,-40.0,55.0,-48.0,1st ($n_1$=48),32
0,Position_2,5,G1,1.0,132,278159.0,276215.0,MIA_KC_htb1_mCitrine_labeled,mother,3.0,22.0,131.0,278159.0,2.0,-21.0,278159.0,0.0,-22.0,31.0,-63.0,1st ($n_1$=48),21
0,Position_2,1,S,5.0,133,443711.0,21943.0,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,443711.0,19.0,19.0,465654.0,21943.0,-6.0,29.0,57.0,2+ ($n_2$=89),86
0,Position_2,3,G1,2.0,133,279721.0,278616.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,11.0,131.0,279721.0,3.0,-9.0,279721.0,0.0,-11.0,58.0,-27.0,2+ ($n_2$=89),43
0,Position_2,4,G1,1.0,133,242359.00000000003,443711.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,40.0,108.0,242359.00000000003,26.0,-15.0,242359.00000000003,0.0,-40.0,55.0,-45.0,1st ($n_1$=48),35
0,Position_2,5,G1,1.0,133,278616.0,279721.0,MIA_KC_htb1_mCitrine_labeled,mother,3.0,22.0,131.0,278616.0,3.0,-20.0,278616.0,0.0,-22.0,31.0,-60.0,1st ($n_1$=48),22
0,Position_2,1,S,5.0,134,452855.0,19794.0,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,452855.0,20.0,20.0,472649.0,19794.0,-6.0,29.0,60.0,2+ ($n_2$=89),85
0,Position_2,3,G1,2.0,134,276041.0,280941.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,11.0,131.0,276041.0,4.0,-8.0,276041.0,0.0,-11.0,58.0,-24.0,2+ ($n_2$=89),51
0,Position_2,4,G1,1.0,134,248978.0,452855.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,40.0,108.0,248978.0,27.0,-14.0,248978.0,0.0,-40.0,55.0,-42.0,1st ($n_1$=48),36
0,Position_2,5,G1,1.0,134,280941.0,276041.0,MIA_KC_htb1_mCitrine_labeled,mother,3.0,22.0,131.0,280941.0,4.0,-19.0,280941.0,0.0,-22.0,31.0,-57.0,1st ($n_1$=48),25
0,Position_2,1,S,5.0,135,371673.0,77425.0,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,371673.0,21.0,21.0,449098.0,77425.0,-6.0,29.0,63.0,2+ ($n_2$=89),84
0,Position_2,3,G1,2.0,135,262474.0,276047.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,11.0,131.0,262474.0,5.0,-7.0,262474.0,0.0,-11.0,58.0,-21.0,2+ ($n_2$=89),64
0,Position_2,4,G1,1.0,135,240348.0,371673.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,40.0,108.0,240348.0,28.0,-13.0,240348.0,0.0,-40.0,55.0,-39.0,1st ($n_1$=48),40
0,Position_2,5,G1,1.0,135,276047.0,262474.0,MIA_KC_htb1_mCitrine_labeled,mother,3.0,22.0,131.0,276047.0,5.0,-18.0,276047.0,0.0,-22.0,31.0,-54.0,1st ($n_1$=48),28
0,Position_2,1,S,5.0,136,320129.0,118218.0,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,320129.0,22.0,22.0,438347.0,118218.0,-6.0,29.0,66.0,2+ ($n_2$=89),83
0,Position_2,3,G1,2.0,136,268651.0,274048.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,11.0,131.0,268651.0,6.0,-6.0,268651.0,0.0,-11.0,58.0,-18.0,2+ ($n_2$=89),70
0,Position_2,4,G1,1.0,136,239868.0,320129.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,40.0,108.0,239868.0,29.0,-12.0,239868.0,0.0,-40.0,55.0,-36.0,1st ($n_1$=48),42
0,Position_2,5,G1,1.0,136,274048.0,268651.0,MIA_KC_htb1_mCitrine_labeled,mother,3.0,22.0,131.0,274048.0,6.0,-17.0,274048.0,0.0,-22.0,31.0,-51.0,1st ($n_1$=48),31
0,Position_2,1,S,5.0,137,269297.0,169825.00000000003,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,269297.0,23.0,23.0,439122.0,169825.00000000003,-6.0,29.0,69.0,2+ ($n_2$=89),80
0,Position_2,3,G1,2.0,137,270457.0,271653.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,11.0,131.0,270457.0,7.0,-5.0,270457.0,0.0,-11.0,58.0,-15.0,2+ ($n_2$=89),81
0,Position_2,4,G1,1.0,137,239172.0,269297.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,40.0,108.0,239172.0,30.0,-11.0,239172.0,0.0,-40.0,55.0,-33.0,1st ($n_1$=48),42
0,Position_2,5,G1,1.0,137,271653.0,270457.0,MIA_KC_htb1_mCitrine_labeled,mother,3.0,22.0,131.0,271653.0,7.0,-16.0,271653.0,0.0,-22.0,31.0,-48.0,1st ($n_1$=48),32
0,Position_2,1,S,5.0,138,266394.0,178785.0,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,266394.0,24.0,24.0,445179.0,178785.0,-6.0,29.0,72.0,2+ ($n_2$=89),72
0,Position_2,3,G1,2.0,138,261659.0,274978.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,11.0,131.0,261659.0,8.0,-4.0,261659.0,0.0,-11.0,58.0,-12.0,2+ ($n_2$=89),83
0,Position_2,4,G1,1.0,138,249479.0,266394.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,40.0,108.0,249479.0,31.0,-10.0,249479.0,0.0,-40.0,55.0,-30.0,1st ($n_1$=48),45
0,Position_2,5,G1,1.0,138,274978.0,261659.0,MIA_KC_htb1_mCitrine_labeled,mother,3.0,22.0,131.0,274978.0,8.0,-15.0,274978.0,0.0,-22.0,31.0,-45.0,1st ($n_1$=48),35
0,Position_2,1,S,5.0,139,251054.0,200820.0,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,251054.0,25.0,25.0,451874.0,200820.0,-6.0,29.0,75.0,2+ ($n_2$=89),67
0,Position_2,3,G1,2.0,139,264349.0,274437.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,11.0,131.0,264349.0,9.0,-3.0,264349.0,0.0,-11.0,58.0,-9.0,2+ ($n_2$=89),85
0,Position_2,4,G1,1.0,139,249355.0,251054.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,40.0,108.0,249355.0,32.0,-9.0,249355.0,0.0,-40.0,55.0,-27.0,1st ($n_1$=48),46
0,Position_2,5,G1,1.0,139,274437.0,264349.0,MIA_KC_htb1_mCitrine_labeled,mother,3.0,22.0,131.0,274437.0,9.0,-14.0,274437.0,0.0,-22.0,31.0,-42.0,1st ($n_1$=48),36
0,Position_2,1,S,5.0,140,244937.00000000003,195459.0,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,244937.00000000003,26.0,26.0,440396.0,195459.0,-6.0,29.0,78.0,2+ ($n_2$=89),60
0,Position_2,3,G1,2.0,140,264035.0,273101.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,11.0,131.0,264035.0,10.0,-2.0,264035.0,0.0,-11.0,58.0,-6.0,2+ ($n_2$=89),87
0,Position_2,4,G1,1.0,140,261211.00000000003,244937.00000000003,MIA_KC_htb1_mCitrine_labeled,mother,1.0,40.0,108.0,261211.00000000003,33.0,-8.0,261211.00000000003,0.0,-40.0,55.0,-24.0,1st ($n_1$=48),47
0,Position_2,5,G1,1.0,140,273101.0,264035.0,MIA_KC_htb1_mCitrine_labeled,mother,3.0,22.0,131.0,273101.0,10.0,-13.0,273101.0,0.0,-22.0,31.0,-39.0,1st ($n_1$=48),40
0,Position_2,1,S,5.0,141,246815.00000000003,198877.00000000003,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,246815.00000000003,27.0,27.0,445692.00000000006,198877.00000000003,-6.0,29.0,81.0,2+ ($n_2$=89),49
0,Position_2,3,G1,2.0,141,264159.0,273770.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,11.0,131.0,264159.0,11.0,-1.0,264159.0,0.0,-11.0,58.0,-3.0,2+ ($n_2$=89),88
0,Position_2,4,G1,1.0,141,266357.0,246815.00000000003,MIA_KC_htb1_mCitrine_labeled,mother,1.0,40.0,108.0,266357.0,34.0,-7.0,266357.0,0.0,-40.0,55.0,-21.0,1st ($n_1$=48),47
0,Position_2,5,G1,1.0,141,273770.0,264159.0,MIA_KC_htb1_mCitrine_labeled,mother,3.0,22.0,131.0,273770.0,11.0,-12.0,273770.0,0.0,-22.0,31.0,-36.0,1st ($n_1$=48),42
0,Position_2,1,S,5.0,142,250863.0,197207.0,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,250863.0,28.0,28.0,448070.0,197207.0,-6.0,29.0,84.0,2+ ($n_2$=89),39
0,Position_2,3,G1,2.0,142,263408.0,261797.0,MIA_KC_htb1_mCitrine_labeled,mother,5.0,11.0,131.0,263408.0,12.0,0.0,263408.0,0.0,-11.0,58.0,0.0,2+ ($n_2$=89),89
0,Position_2,4,G1,1.0,142,254022.0,250863.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,40.0,108.0,254022.0,35.0,-6.0,254022.0,0.0,-40.0,55.0,-18.0,1st ($n_1$=48),48
0,Position_2,5,G1,1.0,142,261797.0,263408.0,MIA_KC_htb1_mCitrine_labeled,mother,3.0,22.0,131.0,261797.0,12.0,-11.0,261797.0,0.0,-22.0,31.0,-33.0,1st ($n_1$=48),42
0,Position_2,1,S,5.0,143,244481.00000000003,209394.0,MIA_KC_htb1_mCitrine_labeled,mother,6.0,28.0,115.0,244481.00000000003,29.0,29.0,453875.0,209394.0,-6.0,29.0,87.0,2+ ($n_2$=89),33
0,Position_2,3,S,2.0,143,266327.0,68.0,MIA_KC_htb1_mCitrine_labeled,mother,7.0,57.0,143.0,266327.0,1.0,1.0,266395.0,68.0,-11.0,58.0,3.0,2+ ($n_2$=89),89
0,Position_2,4,G1,1.0,143,263973.0,244481.00000000003,MIA_KC_htb1_mCitrine_labeled,mother,1.0,40.0,108.0,263973.0,36.0,-5.0,263973.0,0.0,-40.0,55.0,-15.0,1st ($n_1$=48),48
