Position_n,frame_i,Cell_ID,time_seconds,is_cell_dead,is_cell_excluded,x_centroid,y_centroid,editIDclicked_x,editIDclicked_y,editIDnewID,cell_cycle_stage,generation_num,relative_ID,relationship,emerg_frame_i,division_frame_i,is_history_known,corrected_assignment,cell_area_pxl,cell_vol_vox,cell_area_um2,cell_vol_fl,FITC_mean,phase_contr_mean,FITC_median,phase_contr_median,FITC_min,phase_contr_min,FITC_max,phase_contr_max,FITC_sum,phase_contr_sum,FITC_q25,phase_contr_q25,FITC_q75,phase_contr_q75,FITC_q05,phase_contr_q05,FITC_q95,phase_contr_q95,FITC_amount_autoBkgr,phase_contr_amount_autoBkgr,FITC_amount_dataPrepBkgr,phase_contr_amount_dataPrepBkgr
Position_74,0,24,0,0,0,196,227,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,913,19436.46517,42.04653508,192.0907434,288.2606791,2633.197152,288,2632,240,2057,358,3245,263182,2404109,278,2522,298,2739,265,2350.6,312,2922,16672,232995,0,0
Position_74,0,32,0,0,0,406,316,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1247,29998.86482,57.42829052,296.4790251,318.8091419,2615.809944,319,2590,267,2246,375,3170,397555,3261915,307,2500,330,2723.5,292,2389.3,348,2905,60865,296549,0,0
Position_74,0,33,0,0,0,441,339,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1073,25052.38209,49.41504068,247.592896,324.7073625,2643.975769,324,2630,272,2284,375,3203,348411,2836986,313,2540,336,2735,298,2427,353.4,2900.4,58701,285392,0,0
Position_74,0,34,0,0,0,289,353,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1274,32825.55942,58.67172584,324.4152708,299.6397174,2631.963893,299,2618,247,2234,361,3473,381741,3353122,288,2531,311,2714,274,2406.65,326.35,2893,37761,323550,0,0
Position_74,0,35,0,0,0,500,362,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,735,12476.35042,33.8490726,123.3038727,331.0408163,2688.92517,326,2668,291,2236,410,3265,243315,1976360,311,2562,349,2799.5,299,2416.7,375.3,3045,44865,228530,0,0
Position_74,0,36,0,0,0,410,367,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1814,55456.66419,83.54043224,548.0786634,321.7039691,2623.228225,322,2599,264,2255,389,3239,583571,4758536,309,2514,334,2706,294,2420,350,2913.7,93791,444844,0,0
Position_74,0,38,0,0,0,82,377,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1055,23559.34929,48.5860838,232.8372408,286.9222749,2540.345972,287,2539,245,2105,342,3090,302703,2680065,277,2421.5,296,2646.5,263,2261.7,314,2858,17853,171275,0,0
Position_74,0,39,0,0,0,371,383,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1045,23920.8315,48.1255522,236.4097724,324.8392344,2638.17512,325,2628,269,2117,383,3223,339457,2756893,313,2521,336,2737,297,2342.2,352.8,2998.6,57307,271883,0,0
Position_74,0,40,0,0,0,309,398,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1061,24069.79962,48.86240276,237.8820255,314.9406221,2650.33836,314,2639,248,2094,376,3407,334152,2812009,303,2526,326,2762,287,2324,345,3031,47682,288951,0,0
Position_74,0,41,0,0,0,251,432,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1013,23404.86399,46.65185108,231.3104612,290.6288253,2681.51925,290,2677,240,2121,336,3232,294407,2716379,281,2569,301,2795,266,2357,316,2986.6,20897,307465,0,0
Position_74,0,42,0,0,0,214,438,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,955,21586.06759,43.9807678,213.3352816,287.747644,2653.450262,288,2646,239,2054,331,3349,274799,2534045,277,2527,298,2781,263,2335.2,314,3027.3,16949,263055,0,0
Position_74,0,43,0,0,0,374,440,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1027,24483.29193,47.29659532,241.9685734,309.3174294,2625.322298,309,2593,262,2227,363,3394,317669,2696206,298,2493,321,2713,281,2371.6,339,3026,40379,254000,0,0
Position_74,0,44,0,0,0,167,452,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1102,26749.07659,50.75058232,264.3613416,292.8384755,2563.480036,292,2558.5,242,2196,368,3164,322708,2824955,282,2470,304,2650.75,268,2353.05,320,2782.95,25168,204399,0,0
Position_74,0,45,0,0,0,483,470,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1009,22798.34154,46.46763844,225.3161949,288.629336,2644.41328,288,2621,241,2151,353,3449,291227,2668213,278,2516,299,2750,261,2355.2,316,2990.8,18797,268811,0,0
Position_75,0,3,0,0,0,128,23,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1143,26432.28762,52.63876188,261.2305136,319.032371,2615.097113,318,2621,262,2120,377,3155,364654,2989056,307.5,2485.5,331,2726,292,2352,348,2907.5,48043,265287,0,0
Position_75,0,4,0,0,0,417,35,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1410,39232.28429,64.9349556,387.7329848,308.5638298,2548.09078,308,2550,263,2202,360,2996,435075,3592808,296,2464,320,2626,283,2338.45,338.55,2760.55,44505,232778,0,0
Position_75,0,5,0,0,0,469,35,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,877,18452.98182,40.38862132,182.3709695,286.613455,2674.929304,286,2662,242,2117,331,3390,251360,2345913,277,2563,297,2773,263,2376.4,311,3001.2,8431,256022,0,0
Position_75,0,11,0,0,0,337,94,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1183,28359.90685,54.48088828,280.2811902,317.7142857,2584.805579,317,2574,272,2233,375,3110,375856,3057825,306,2479.5,329,2673.5,290.1,2340.2,347,2862.8,48165,238736,0,0
Position_75,0,12,0,0,0,265,107,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1215,31073.75108,55.9545894,307.1021347,312.7333333,2589.539095,313,2582,239,2097,384,3240,379971,3146290,301,2477.5,324,2691,286,2318.7,341,2888.3,43416,250945,0,0
Position_75,0,14,0,0,0,315,127,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,857,18070.87116,39.46755812,178.5945667,343.8693116,2621.990665,343,2631,288,2124,404,3053,294696,2247046,330,2494,357,2744,315,2313,375,2918.2,57307,204815,0,0
Position_75,0,16,0,0,0,101,161,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,776,15342.9989,35.73725216,151.634983,346.8543814,2661.268041,347,2654.5,243,2075,414,3139,269159,2065144,334,2533,361.25,2777,309,2357,380,3009.5,54207,215936,0,0
Position_75,0,17,0,0,0,421,189,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1146,28443.10607,52.77692136,281.1034487,268.0506108,2544.684991,267,2513.5,230,2289,318,3230,307186,2916209,259,2444.25,277,2612,247,2382.25,292.75,2825.25,-10256,185291,0,0
Position_75,0,21,0,0,0,243,231,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1020,23332.94485,46.9742232,230.5996838,340.7156863,2645.737255,340,2629,287,2219,395,3151,347530,2698652,328,2539,354,2741,311.95,2420.95,372,2914.05,64990,267992,0,0
Position_75,0,22,0,0,0,209,244,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1115,25860.87893,51.3492734,255.5832768,342.8179372,2629.27713,343,2616,253,2236,413,3158,382242,2931644,330,2528,356,2725.5,310,2381,375,2906.2,73387,274599,0,0
Position_75,0,27,0,0,0,233,276,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1193,29173.40458,54.94141988,288.3209948,298.4157586,2532.560771,298,2521,248,2239,359,2927,356010,3021345,287,2455,310,2601,270,2375.6,328,2728.6,25549,178426,0,0
Position_75,0,31,0,0,0,76,326,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,967,21363.2712,44.53340572,211.1333831,284.1726991,2607.921406,283,2590,236,2206,338,3068,274795,2521860,274,2513,294,2705,261,2383.6,309,2853.4,6936,217499,0,0
Position_75,0,32,0,0,0,306,339,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1110,26824.81864,51.1190076,265.1099009,290.818018,2645.572973,290,2639,247,2205,340,3208,322808,2936586,280,2555,301,2721.75,267,2425.45,316,2922.1,15338,291456,0,0
Position_75,0,33,0,0,0,429,364,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1118,26287.90535,51.48743288,259.8035824,299.0948122,2631.76297,299,2618,234,2227,356,3158,334388,2942311,289,2540,309,2715,274,2421.85,325,2886.45,24702,278117,0,0
Position_75,0,36,0,0,0,431,395,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,769,15851.01636,35.41488004,156.6557237,300.9713914,2692.040312,301,2679,253,2163,351,3274,231447,2070179,291,2520,312,2869,277,2339.4,324,3063.8,18434,237652,0,0
Position_75,0,37,0,0,0,465,395,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,659,11989.70223,30.34903244,118.4943247,290.1669196,2652.280728,290,2631,244,2142,341,3209,191220,1747853,280,2516.5,300,2770.5,265,2394,316,2973.2,8677,177456,0,0
Position_75,0,38,0,0,0,344,404,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1523,43727.662,70.13896268,432.1608393,287.09652,2656.313198,286,2630,243,2151,425,3704,437248,4045565,276,2526,297,2739,262,2372.3,313.9,3068.9,15377,416256,0,0
Position_75,0,39,0,0,0,149,419,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1047,24455.34448,48.21765852,241.6923685,290.3514804,2587.951289,290,2585,242,2199,340,3044,303998,2709585,279.5,2499,300,2667.5,267,2378.9,316,2806.1,13979,214584,0,0
Position_75,0,40,0,0,0,275,418,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,939,20956.35696,43.24391724,207.1118463,284.857295,2618.829606,284,2613,247,2159,337,3100,267481,2459081,273,2522,295,2714,259.9,2375.8,313,2872.5,7378,221444,0,0
Position_75,0,41,0,0,0,429,438,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,893,18954.10065,41.12547188,187.3235309,325.7838746,2640.675252,325,2638,267,2098,403,3152,290925,2358123,312,2533,339,2752,293,2360,359.4,2919.6,43564,230104,0,0
Position_75,0,43,0,0,0,399,483,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,984,22363.29677,45.31630944,221.0166439,296.7581301,2643.010163,297,2627.5,202,2269,353,3290,292010,2600722,286,2519.75,307,2744,271,2379,325,2981.85,19442,255850,0,0
Position_75,0,46,0,0,0,178,198,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,947,20289.92624,43.61234252,200.5255061,332.7983105,2574.399155,332,2569,278,2192,386,3001,315160,2437956,321,2486,344,2658,307.3,2354.3,361,2801.4,52841,181255,0,0
Position_76,0,3,0,0,0,157,38,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1030,23763.50802,47.4347548,234.8549431,311.7475728,2616.22233,312,2608.5,196,2136,374,3125,321100,2694709,302,2487,322,2735,283.45,2346,341,2931.1,27550,238159,0,0
Position_76,0,4,0,0,0,82,46,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1081,25944.56827,49.78346596,256.4103793,341.7363552,2584.283996,341,2575,283,2254,413,2964,369417,2793611,328,2493,355,2668,311,2387,374,2812,61332,215426,0,0
Position_76,0,9,0,0,0,245,106,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,892,19168.23801,41.07941872,189.4398522,312.955157,2729.133408,313,2718.5,216,2097,379,3472,279156,2434387,302,2563,325,2866,285,2359.1,341,3171.35,24936,306967,0,0
Position_76,0,11,0,0,0,495,120,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,956,20312.94055,44.02682096,200.7529567,317.4089958,2730.303347,314,2693.5,271,2247,379,3507,303443,2610170,305,2559.75,328,2851.25,296,2431,349,3196.25,30983,330110,0,0
Position_76,0,14,0,0,0,151,147,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1137,26417.38441,52.36244292,261.083225,339.2744063,2607.727353,339,2593,290,2127,393,3213,385755,2964986,327,2501,350,2692,312,2371.8,371,2906.6,61710,253241,0,0
Position_76,0,15,0,0,0,397,164,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1191,29927.93358,54.84931356,295.7780111,323.2141058,2617.302267,323,2609,273,2250,395,3163,384948,3117207,311,2520.5,336,2709,295,2385,351,2880,45513,276672,0,0
Position_76,0,17,0,0,0,289,176,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1067,25109.85406,49.13872172,248.1608919,309.5285848,2663.622306,309,2643,265,2232,388,3228,330267,2842085,299,2548,320,2771.5,285,2411.3,335.7,2997.3,26172,297290,0,0
Position_76,0,18,0,0,0,69,181,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,933,20899.63649,42.96759828,206.5512774,311.4276527,2679.237942,312,2669,212,2245,366,3241,290562,2499729,301,2561,322,2773,287,2417.2,338,2993.4,24657,274524,0,0
Position_76,0,20,0,0,0,386,202,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1359,36734.22143,62.58624444,363.0446093,323.4606328,2696.623252,322,2659,270,2105,409,3485,439583,3664711,311,2555,335,2803,295,2414,355,3133,52268,423496,0,0
Position_76,0,21,0,0,0,125,216,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,983,22281.57983,45.27025628,220.2090347,336.207528,2637.37233,336,2621,278,2195,416,3426,330492,2592537,324,2524,348,2734,306.1,2371.1,363,2918,50337,248082,0,0
Position_76,0,23,0,0,0,350,226,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1142,27728.72237,52.59270872,274.0431888,348.7985989,2606.692644,349,2588,289,2268,410,3085,398328,2976843,335,2515,362,2682,318,2421.1,380.95,2850.95,72858,253173,0,0
Position_76,0,26,0,0,0,456,269,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1199,29522.86766,55.21773884,291.7747413,301.0567139,2587.740617,301,2582,248,2219,361,3062,360967,3102701,290,2518,311.5,2657,276,2394,329,2789.2,19252,243086,0,0
Position_76,0,27,0,0,0,410,282,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1196,29571.84593,55.07957936,292.2587939,304.5384615,2615.801839,304,2604.5,252,2304,356,3258,364228,3128499,293,2507,316,2699.25,279,2395,333,2888.25,23368,276039,0,0
Position_76,0,31,0,0,0,295,312,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1347,34628.55565,62.03360652,342.2342973,303.7171492,2662.434298,303,2651,259,2280,367,3178,409107,3586299,293,2544,314,2763,279,2428.3,330,2957.7,25212,373704,0,0
Position_76,0,34,0,0,0,139,369,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1160,29270.29735,53.4216656,289.2785868,312.2,2576.808621,311.5,2569,266,2192,373,3069,362152,2989098,301,2477,323,2661,287.95,2345.85,340,2850.15,31552,222498,0,0
Position_76,0,38,0,0,0,426,423,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1082,24871.29022,49.82951912,245.8031636,300.2190388,2620.574861,300,2596.5,256,2252,355,3272,324837,2835462,289,2519,311,2702.75,275,2392.05,327,2919.85,16467,254892,0,0
Position_76,0,39,0,0,0,376,424,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1189,29891.72413,54.75720724,295.4201528,336.9251472,2572.571068,331,2559,276,2185,508,2946,400604,3058787,315,2480,352,2661,298.4,2380,398,2797,61739,223022,0,0
Position_76,0,40,0,0,0,192,432,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1060,25158.24179,48.8163496,248.6391083,316.2877358,2598.022642,315,2596.5,262,2215,378,3175,335265,2753904,304,2505.75,328,2684,288,2363,347,2831,33165,225804,0,0
Position_77,0,3,0,0,0,288,9,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,599,8594.670208,27.58584284,84.94119559,334.2888147,2674.54591,329,2651,306,2229,384,3320,200239,1602053,321,2509.5,345.5,2800.5,316,2351.7,366.1,3110.1,16945,169844,0,0
Position_77,0,6,0,0,0,319,24,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1245,32509.09648,57.3361842,321.287665,346.0722892,2516.230522,345,2515,299,2232,430,3041,430860,3132707,334,2429,357,2592,320,2344,375,2703.8,49890,155912,0,0
Position_77,0,8,0,0,0,185,40,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1054,24946.66959,48.54003064,246.5481385,354.1290323,2628.079696,354,2623,301,2102,420,3193,373252,2769996,342,2513.25,365,2728.75,327,2349.65,383,2940,50728,249882,0,0
Position_77,0,12,0,0,0,358,62,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1212,30095.30725,55.81642992,297.4321664,339.320132,2553.933168,339,2602,257,2013,395,2974,411256,3095367,328,2409,350,2693,312,2197,368,2826.45,40384,197475,0,0
Position_77,0,15,0,0,0,103,77,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,937,20530.67695,43.15181092,202.9048473,323.0533618,2652.358591,323,2652,246,2180,388,3257,302701,2485260,312,2549,334,2753,299,2350.6,348.2,2952,15979,244893,0,0
Position_77,0,16,0,0,0,247,82,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1470,39639.62687,67.6981452,391.7587548,330.0707483,2469.514286,330,2453,279,2246,383,2817,485204,3630186,319.25,2397,340,2523,307,2332,355.55,2678.1,35384,115416,0,0
Position_77,0,18,0,0,0,446,96,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,436,6578.037832,20.07917776,65.01080141,305.912844,2357.816514,305,2354,252,2267,352,2689,133378,1028008,296,2334,317,2373.25,283,2307.75,331,2412.5,-38,-14468,0,0
Position_77,0,19,0,0,0,388,104,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,972,21005.59741,44.76367152,207.5984901,334.6193416,2624.66358,335,2634,263,2227,414,3068,325250,2551173,323,2513,345.25,2728.25,308,2362.1,362,2881.45,27818,227121,0,0
Position_77,0,20,0,0,0,50,111,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1170,27648.5245,53.8821972,273.2505926,342.2641026,2512.766667,341,2498,295,2046,406,3157,400449,2939937,330,2399,354,2621,315,2245.45,372,2805.55,42429,142467,0,0
Position_77,0,21,0,0,0,89,114,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1057,23704.58003,48.67819012,234.2725573,330.5998108,2480.673605,330,2470,269,2096,607,2972,349444,2622072,319,2371,341,2575,303,2265.4,358,2738.8,26002,94785,0,0
Position_77,0,24,0,0,0,496,158,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,950,19218.12169,43.750502,189.9328531,327.0084211,2728.422105,324,2720.5,268,2381,392,3205,310658,2592001,318,2616,336,2823,307,2476.45,353,3026.1,19958,320551,0,0
Position_77,0,26,0,0,0,287,171,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1017,22654.44324,46.83606372,223.8940468,340.473943,2667.631268,340,2657,231,2297,394,3217,346262,2712981,329,2551,352,2762,312.8,2438.8,370,2968,35060,281334,0,0
Position_77,0,29,0,0,0,478,199,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,999,22276.03255,46.00710684,220.154211,316.7367367,2672.755756,316,2650,274,2256,362,3257,316420,2670083,306,2556,328,2773,292.9,2435.9,342,2960.2,10726,281474,0,0
Position_77,0,30,0,0,0,307,206,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1148,27988.65448,52.86902768,276.6120999,338.1445993,2594.051394,338,2596,285,2203,389,3105,388190,2977971,326,2512.75,350,2671.25,312,2366.35,366,2813.65,36902,233103,0,0
Position_77,0,35,0,0,0,154,260,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,850,16559.65952,39.145186,163.6592498,333.8152941,2671.496471,333,2649,269,2336,413,3127,283743,2270772,322.25,2548,344.75,2778.75,307.45,2456.35,362,2964.3,23643,238422,0,0
Position_77,0,36,0,0,0,207,264,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1416,37674.16535,65.21127456,372.3340827,330.5607345,2596.487288,330,2583,276,2289,392,3304,468074,3676626,319,2508,343,2675,302,2424,359,2805,34778,290970,0,0
Position_77,0,38,0,0,0,387,275,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1106,27220.19164,50.93479496,269.0173754,338.835443,2603.399638,338,2591.5,270,2150,396,3183,374752,2879360,327,2512.25,350.75,2691.75,312,2388.25,370,2843.5,36316,234914,0,0
Position_77,0,41,0,0,0,376,306,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,986,20698.19346,45.40841576,204.5604144,325.2505071,2681.375254,324,2661.5,272,2236,394,3355,320697,2643836,313,2555.25,336.75,2791.75,298,2424,356,2996,18981,286310,0,0
Position_77,0,42,0,0,0,19,312,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,954,20946.80049,43.93471464,207.0173996,336.572327,2620.509434,336,2608,290,2212,390,3158,321090,2499966,324,2493.25,348,2712.75,309,2366.65,366.35,2955.35,29166,218952,0,0
Position_77,0,47,0,0,0,171,392,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1117,27071.82038,51.44137972,267.5510211,323.9695613,2594.061773,323,2571,260,2260,382,3035,361874,2897567,313,2488,335,2689,297,2391.8,352,2865.2,20072,226820,0,0
Position_77,0,48,0,0,0,114,400,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,805,15927.43535,37.0727938,157.4109732,373.7763975,2662.403727,374,2651,324,2131,433,3342,300890,2143235,361,2507,386,2790,342,2338.2,406.8,3061.4,54560,218480,0,0
Position_77,0,50,0,0,0,177,445,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1079,26523.39576,49.69135964,262.1309361,322.3901761,2614.357739,322,2609,278,2211,384,3234,347859,2820892,311,2503,333,2715,295.9,2369,351,2892.5,17685,241003,0,0
Position_77,0,52,0,0,0,93,453,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,911,19937.00814,41.95442876,197.0376137,361.3940724,2583.726674,361,2561,301,2218,426,3265,329230,2353775,348,2471,375,2677,330,2342.5,394,2883.5,50464,175574,0,0
Position_77,0,58,0,0,0,369,191,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,951,20755.72606,43.79655516,205.1290095,334.553102,2672.11041,334,2657,288,2222,390,3347,318160,2541177,323,2557,346,2767,308.5,2433.5,362.5,2985,27154,267336,0,0
Position_78,0,4,0,0,0,436,32,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1250,30775.10344,57.56645,304.1505977,326.1288,2585.3944,325,2578,255,2274,391,3044,407661,3231743,315,2500,337,2661,300.45,2412.45,354,2788,27661,249243,0,0
Position_78,0,6,0,0,0,393,43,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,835,16808.63559,38.4543886,166.1198823,324.0251497,2678.802395,324,2677,284,2104,382,3316,270561,2236800,313,2519.5,334,2821,298,2314.7,350.3,3080,16721,244490,0,0
Position_78,0,8,0,0,0,371,65,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,909,19454.11749,41.86232244,192.2652014,327.3652365,2582.829483,327,2573,246,2053,379,3250,297575,2347792,317,2428,338,2734,301,2219.2,355,2961.8,21239,178918,0,0
Position_78,0,13,0,0,0,403,141,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1474,41389.29697,67.88235784,409.0507587,327.1004071,2587.84057,327,2579,285,2227,384,3238,482146,3814477,316,2512,338,2655,301,2400.65,355,2785.7,34050,297513,0,0
Position_78,0,16,0,0,0,380,209,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1018,23925.42268,46.88211688,236.455147,365.3467583,2670.373281,362,2666,303,2217,673,3160,371923,2718440,350,2558.25,378,2783.75,333,2407.55,403,2943.05,62451,289492,0,0
Position_78,0,19,0,0,0,35,239,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1160,28523.23304,53.4216656,281.8953442,370.2715517,2593.012069,369,2586,309,2166,439,3124,429515,3007894,356,2478.75,384,2701.25,339,2336.95,404,2879.1,76875,240134,0,0
Position_78,0,20,0,0,0,384,248,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1203,29542.57244,55.40195148,291.9694838,345.6591854,2598.436409,345,2588,290,2126,411,3222,415828,3125919,333,2485,357,2694.5,317,2349.1,377,2899.9,50116,255561,0,0
Position_78,0,21,0,0,0,496,275,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,891,17156.46977,41.03336556,169.5575303,307,2561.170595,309,2560,250,2335,350,2837,273537,2282003,298,2499,316,2622.5,283.5,2413,325,2713,2673,156077,0,0
Position_78,0,23,0,0,0,102,280,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1150,28547.26358,52.961134,282.1328383,349.8765217,2566.337391,350,2556,300,2198,418,3039,402358,2951288,338,2466,362,2651.75,321,2347.35,379,2818,52758,207388,0,0
Position_78,0,24,0,0,0,204,279,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1015,22092.11383,46.7439574,218.3365407,321.2482759,2615.320197,320,2608,279,2216,406,3194,326067,2654550,310,2524,331,2698,297.7,2368.4,349,2879.9,17507,232760,0,0
Position_78,0,28,0,0,0,283,319,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1043,23695.27898,48.03344588,234.1806349,349.0728667,2720.823586,350,2697,252,2373,420,3352,364083,2837819,337,2585.5,363.5,2828,315,2450.1,380,3073.7,47011,349221,0,0
Position_78,0,29,0,0,0,501,320,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,739,11556.0602,34.03328524,114.2086369,303.6048714,2576.209743,306,2549,259,2296,372,2960,224364,1903819,296,2488,311,2638,281,2428.9,321.1,2827.2,-292,140565,0,0
Position_78,0,31,0,0,0,16,334,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,826,17459.00405,38.03991016,172.5474791,319.1053269,2662.233656,319,2647,272,2220,365,3263,263581,2199005,310,2553,328,2752,296.25,2370.25,344,3014.5,12477,228169,0,0
Position_78,0,32,0,0,0,326,355,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1095,26581.14143,50.4282102,262.701637,344.083105,2720.961644,344,2717,287,2176,406,3264,376771,2979453,332,2581,355,2853,316,2412.4,373,3081.3,43891,366783,0,0
Position_78,0,33,0,0,0,275,365,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,996,23180.62448,45.86894736,229.0943003,348.0491968,2730.727912,348,2707,263,2189,408,3315,346657,2719805,336,2587.5,360,2850.25,321,2444,379,3106,43873,343349,0,0
Position_78,0,35,0,0,0,375,378,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1473,37041.89979,67.83630468,366.085397,350.3693143,2591.264766,350,2576,286,2255,430,3102,516094,3816933,335,2487,366,2679,316,2376,387,2847.8,68302,302355,0,0
Position_78,0,36,0,0,0,120,392,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1057,23395.21713,48.67819012,231.2151213,332.7029328,2602.352886,332,2595,286,2235,399,3130,351667,2750687,320,2500,344,2688,307,2365,362,2881.2,30339,228685,0,0
Position_78,0,38,0,0,0,281,406,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,975,21701.69385,44.901831,214.4780169,316.7312821,2612.618462,317,2595,275,2221,375,3314,308813,2547303,307,2517.5,326,2679,292,2395.4,340.3,2900.2,12413,220953,0,0
Position_78,0,39,0,0,0,478,424,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1103,26124.90545,50.79663548,258.1926531,304.9020852,2626.56845,304,2610,258,2274,356,3465,336307,2897105,294,2519,315,2707.5,280,2418,333,2893.5,995,265347,0,0
