selection_subset,position,Cell_ID,cell_cycle_stage,generation_num,frame_i,mCitrine_corrected_amount,mCitrine_corrected_amount_rel,file,relationship,relative_ID,phase_length,phase_begin,gui_mCitrine_amount_autoBkgr,frames_in_phase,centered_frames_in_phase,min_centered_frames,max_centered_frames,centered_time_in_minutes,Generation,contributing_ccs_at_time,Method of calculation,value
0,Position_4,6,S,4,215,360663.0,2961.0,MIA_KC_test_files,mother,41,25,213,,3,3,-13,26,9,2+ ($n_2$=79),79,Bud signal,2961.0
0,Position_4,3,S,8,215,524629.0,28874.0,MIA_KC_test_files,mother,38,31,200,,16,16,0,32,48,2+ ($n_2$=79),77,Bud signal,28874.0
0,Position_4,1,S,8,212,479610.0,21982.0,MIA_KC_test_files,mother,39,27,205,,8,8,-15,28,24,2+ ($n_2$=79),79,Bud signal,21982.0
0,Position_4,3,S,8,212,525967.0,19816.0,MIA_KC_test_files,mother,38,31,200,,13,13,0,32,39,2+ ($n_2$=79),79,Bud signal,19816.0
0,Position_4,6,G1,4,212,307258.00000000006,219521.0,MIA_KC_test_files,mother,29,13,199,,14,0,-13,26,0,2+ ($n_2$=79),79,Bud signal,0.0
0,Position_4,18,S,1,212,536113.0,16956.0,MIA_KC_test_files,mother,32,52,181,,32,32,-23,53,96,1st ($n_1$=38),19,Bud signal,16956.0
0,Position_4,22,S,1,212,417764.0,55507.00000000001,MIA_KC_test_files,mother,35,38,192,,21,21,-21,39,63,1st ($n_1$=38),38,Bud signal,55507.00000000001
0,Position_4,1,S,8,213,515065.0,19561.0,MIA_KC_test_files,mother,39,27,205,,9,9,-15,28,27,2+ ($n_2$=79),79,Bud signal,19561.0
0,Position_4,3,S,8,213,521044.00000000006,23525.0,MIA_KC_test_files,mother,38,31,200,,14,14,0,32,42,2+ ($n_2$=79),79,Bud signal,23525.0
0,Position_4,3,S,8,219,531017.0,31349.0,MIA_KC_test_files,mother,38,31,200,,20,20,0,32,60,2+ ($n_2$=79),75,Bud signal,31349.0
0,Position_4,6,S,4,213,322921.00000000006,3485.9999999999995,MIA_KC_test_files,mother,41,25,213,,1,1,-13,26,3,2+ ($n_2$=79),79,Bud signal,3485.9999999999995
0,Position_4,22,S,1,213,392058.0,83225.0,MIA_KC_test_files,mother,35,38,192,,22,22,-21,39,66,1st ($n_1$=38),38,Bud signal,83225.0
0,Position_4,1,S,8,214,570096.0,15298.0,MIA_KC_test_files,mother,39,27,205,,10,10,-15,28,30,2+ ($n_2$=79),79,Bud signal,15298.0
0,Position_4,3,S,8,214,531835.0,22678.0,MIA_KC_test_files,mother,38,31,200,,15,15,0,32,45,2+ ($n_2$=79),78,Bud signal,22678.0
0,Position_4,6,S,4,214,348668.0,2916.0000000000005,MIA_KC_test_files,mother,41,25,213,,2,2,-13,26,6,2+ ($n_2$=79),79,Bud signal,2916.0000000000005
0,Position_4,18,S,1,214,503793.0,33994.99999999999,MIA_KC_test_files,mother,32,52,181,,34,34,-23,53,102,1st ($n_1$=38),14,Bud signal,33994.99999999999
0,Position_4,22,S,1,214,399782.0,91486.0,MIA_KC_test_files,mother,35,38,192,,23,23,-21,39,69,1st ($n_1$=38),37,Bud signal,91486.0
0,Position_4,1,S,8,215,567815.0,19807.0,MIA_KC_test_files,mother,39,27,205,,11,11,-15,28,33,2+ ($n_2$=79),79,Bud signal,19807.0
0,Position_4,18,S,1,213,482427.00000000006,37765.0,MIA_KC_test_files,mother,32,52,181,,33,33,-23,53,99,1st ($n_1$=38),16,Bud signal,37765.0
0,Position_5,4,G1,2,103,237055.0,228004.0,MIA_KC_test_files,mother,8,12,101,,3,-10,-12,25,-30,2+ ($n_2$=79),33,Bud signal,0.0
0,Position_5,5,S,1,103,377909.0,10623.0,MIA_KC_test_files,mother,10,30,88,,16,16,-13,31,48,1st ($n_1$=38),38,Bud signal,10623.0
0,Position_5,1,S,5,104,238867.0,258345.0,MIA_KC_test_files,mother,9,24,84,,21,21,-9,25,63,2+ ($n_2$=79),75,Bud signal,258345.0
0,Position_5,5,S,2,157,268408.0,224393.0,MIA_KC_test_files,mother,18,29,128,,30,30,-8,30,90,2+ ($n_2$=79),24,Bud signal,224393.0
0,Position_5,6,S,2,157,486412.0,9592.000000000002,MIA_KC_test_files,mother,20,18,150,,8,8,-9,19,24,2+ ($n_2$=79),79,Bud signal,9592.000000000002
0,Position_5,7,S,2,157,301867.0,2198.0,MIA_KC_test_files,mother,22,22,157,,1,1,-8,23,3,2+ ($n_2$=79),79,Bud signal,2198.0
0,Position_5,9,S,1,157,228577.0,213474.00000000003,MIA_KC_test_files,mother,17,34,125,,33,33,-15,35,99,1st ($n_1$=38),16,Bud signal,213474.00000000003
0,Position_5,2,S,3,158,272354.0,229095.0,MIA_KC_test_files,mother,15,39,121,,38,38,-9,40,114,2+ ($n_2$=79),11,Bud signal,229095.0
0,Position_5,3,S,3,158,357837.0,6888.000000000001,MIA_KC_test_files,mother,21,25,153,,6,6,-9,26,18,2+ ($n_2$=79),79,Bud signal,6888.000000000001
0,Position_5,4,S,3,158,485811.0,15335.0,MIA_KC_test_files,mother,19,33,145,,14,14,-5,34,42,2+ ($n_2$=79),79,Bud signal,15335.0
0,Position_5,5,G1,3,158,269855.0,232059.0,MIA_KC_test_files,mother,18,13,158,,1,-13,-13,27,-39,2+ ($n_2$=79),20,Bud signal,0.0
0,Position_5,6,S,2,158,523750.0,8096.000000000001,MIA_KC_test_files,mother,20,18,150,,9,9,-9,19,27,2+ ($n_2$=79),79,Bud signal,8096.000000000001
0,Position_5,7,S,2,158,312549.0,2872.0,MIA_KC_test_files,mother,22,22,157,,2,2,-8,23,6,2+ ($n_2$=79),79,Bud signal,2872.0
0,Position_5,9,S,1,158,213299.0,215658.0,MIA_KC_test_files,mother,17,34,125,,34,34,-15,35,102,1st ($n_1$=38),14,Bud signal,215658.0
0,Position_5,2,S,3,159,274101.0,236887.0,MIA_KC_test_files,mother,15,39,121,,39,39,-9,40,117,2+ ($n_2$=79),11,Bud signal,236887.0
0,Position_5,3,S,3,159,368415.0,11757.0,MIA_KC_test_files,mother,21,25,153,,7,7,-9,26,21,2+ ($n_2$=79),79,Bud signal,11757.0
0,Position_5,4,S,3,159,473097.0,20249.0,MIA_KC_test_files,mother,19,33,145,,15,15,-5,34,45,2+ ($n_2$=79),78,Bud signal,20249.0
0,Position_5,5,G1,3,159,269891.0,235924.00000000003,MIA_KC_test_files,mother,18,13,158,,2,-12,-13,27,-36,2+ ($n_2$=79),23,Bud signal,0.0
0,Position_5,4,S,3,157,496770.0,14967.0,MIA_KC_test_files,mother,19,33,145,,13,13,-5,34,39,2+ ($n_2$=79),79,Bud signal,14967.0
0,Position_5,6,S,2,159,528485.0,9714.0,MIA_KC_test_files,mother,20,18,150,,10,10,-9,19,30,2+ ($n_2$=79),79,Bud signal,9714.0
0,Position_5,3,S,3,157,352202.0,6918.0,MIA_KC_test_files,mother,21,25,153,,5,5,-9,26,15,2+ ($n_2$=79),79,Bud signal,6918.0
0,Position_5,9,S,1,156,237261.0,211907.0,MIA_KC_test_files,mother,17,34,125,,32,32,-15,35,96,1st ($n_1$=38),19,Bud signal,211907.0
0,Position_5,9,S,1,154,234266.0,207148.00000000003,MIA_KC_test_files,mother,17,34,125,,30,30,-15,35,90,1st ($n_1$=38),25,Bud signal,207148.00000000003
0,Position_5,1,S,6,155,194446.0,234589.0,MIA_KC_test_files,mother,14,44,117,,39,39,-7,45,117,2+ ($n_2$=79),11,Bud signal,234589.0
0,Position_5,2,S,3,155,276461.0,232717.0,MIA_KC_test_files,mother,15,39,121,,35,35,-9,40,105,2+ ($n_2$=79),12,Bud signal,232717.0
0,Position_5,3,S,3,155,310739.00000000006,2671.0,MIA_KC_test_files,mother,21,25,153,,3,3,-9,26,9,2+ ($n_2$=79),79,Bud signal,2671.0
0,Position_5,4,S,3,155,473217.0,13556.999999999998,MIA_KC_test_files,mother,19,33,145,,11,11,-5,34,33,2+ ($n_2$=79),79,Bud signal,13556.999999999998
0,Position_5,5,S,2,155,266627.0,204583.0,MIA_KC_test_files,mother,18,29,128,,28,28,-8,30,84,2+ ($n_2$=79),36,Bud signal,204583.0
0,Position_5,6,S,2,155,478210.0,5559.999999999999,MIA_KC_test_files,mother,20,18,150,,6,6,-9,19,18,2+ ($n_2$=79),79,Bud signal,5559.999999999999
0,Position_5,7,G1,2,155,279229.0,,MIA_KC_test_files,mother,16,8,148,,8,-1,-8,23,-3,2+ ($n_2$=79),78,Bud signal,0.0
0,Position_5,9,S,1,155,233889.0,211454.0,MIA_KC_test_files,mother,17,34,125,,31,31,-15,35,93,1st ($n_1$=38),23,Bud signal,211454.0
0,Position_5,2,S,3,156,278760.0,235021.0,MIA_KC_test_files,mother,15,39,121,,36,36,-9,40,108,2+ ($n_2$=79),12,Bud signal,235021.0
0,Position_5,3,S,3,156,332583.0,7209.0,MIA_KC_test_files,mother,21,25,153,,4,4,-9,26,12,2+ ($n_2$=79),79,Bud signal,7209.0
0,Position_5,4,S,3,156,488059.0,12938.0,MIA_KC_test_files,mother,19,33,145,,12,12,-5,34,36,2+ ($n_2$=79),79,Bud signal,12938.0
0,Position_5,5,S,2,156,263210.0,217630.0,MIA_KC_test_files,mother,18,29,128,,29,29,-8,30,87,2+ ($n_2$=79),30,Bud signal,217630.0
0,Position_5,6,S,2,156,491771.00000000006,7640.000000000001,MIA_KC_test_files,mother,20,18,150,,7,7,-9,19,21,2+ ($n_2$=79),79,Bud signal,7640.000000000001
0,Position_5,7,G1,2,156,279047.0,,MIA_KC_test_files,mother,16,8,148,,9,0,-8,23,0,2+ ($n_2$=79),79,Bud signal,0.0
0,Position_5,2,S,3,157,276985.0,235131.0,MIA_KC_test_files,mother,15,39,121,,37,37,-9,40,111,2+ ($n_2$=79),11,Bud signal,235131.0
0,Position_5,7,G1,2,154,279552.99999999994,197019.0,MIA_KC_test_files,mother,16,8,148,,7,-2,-8,23,-6,2+ ($n_2$=79),78,Bud signal,0.0
0,Position_5,7,S,2,159,328831.0,4320.0,MIA_KC_test_files,mother,22,22,157,,3,3,-8,23,9,2+ ($n_2$=79),79,Bud signal,4320.0
0,Position_5,3,S,3,160,387027.0,8667.0,MIA_KC_test_files,mother,21,25,153,,8,8,-9,26,24,2+ ($n_2$=79),79,Bud signal,8667.0
0,Position_5,7,S,2,162,383484.0,14850.0,MIA_KC_test_files,mother,22,22,157,,6,6,-8,23,18,2+ ($n_2$=79),79,Bud signal,14850.0
0,Position_5,9,G1,2,162,210904.0,211878.0,MIA_KC_test_files,mother,17,13,160,,3,-11,-13,28,-33,2+ ($n_2$=79),25,Bud signal,0.0
0,Position_5,14,G1,1,162,214199.0,222454.0,MIA_KC_test_files,mother,1,14,162,,1,-14,-14,30,-42,1st ($n_1$=38),27,Bud signal,0.0
0,Position_5,15,G1,1,162,241911.00000000003,272003.0,MIA_KC_test_files,mother,2,9,161,,2,-8,-9,31,-24,1st ($n_1$=38),37,Bud signal,0.0
0,Position_5,1,G1,7,163,219447.0,213568.0,MIA_KC_test_files,mother,14,13,162,,2,-12,-13,27,-36,2+ ($n_2$=79),23,Bud signal,0.0
0,Position_5,2,G1,4,163,270353.0,239033.00000000003,MIA_KC_test_files,mother,15,7,161,,3,-5,-7,29,-15,2+ ($n_2$=79),72,Bud signal,0.0
0,Position_5,3,S,3,163,424981.0,16062.000000000002,MIA_KC_test_files,mother,21,25,153,,11,11,-9,26,33,2+ ($n_2$=79),79,Bud signal,16062.000000000002
0,Position_5,4,S,3,163,410503.0,64379.0,MIA_KC_test_files,mother,19,33,145,,19,19,-5,34,57,2+ ($n_2$=79),76,Bud signal,64379.0
0,Position_5,5,G1,3,163,271421.0,233112.00000000003,MIA_KC_test_files,mother,18,13,158,,6,-8,-13,27,-24,2+ ($n_2$=79),47,Bud signal,0.0
0,Position_5,6,S,2,163,293598.0,185427.0,MIA_KC_test_files,mother,20,18,150,,14,14,-9,19,42,2+ ($n_2$=79),79,Bud signal,185427.0
0,Position_5,7,S,2,163,399676.0,12827.0,MIA_KC_test_files,mother,22,22,157,,7,7,-8,23,21,2+ ($n_2$=79),79,Bud signal,12827.0
0,Position_5,9,G1,2,163,204591.00000000003,210802.0,MIA_KC_test_files,mother,17,13,160,,4,-10,-13,28,-30,2+ ($n_2$=79),33,Bud signal,0.0
0,Position_5,14,G1,1,163,213568.0,219447.0,MIA_KC_test_files,mother,1,14,162,,2,-13,-14,30,-39,1st ($n_1$=38),30,Bud signal,0.0
0,Position_5,15,G1,1,163,239033.00000000003,270353.0,MIA_KC_test_files,mother,2,9,161,,3,-7,-9,31,-21,1st ($n_1$=38),37,Bud signal,0.0
0,Position_5,1,G1,7,164,217196.00000000003,219039.0,MIA_KC_test_files,mother,14,13,162,,3,-11,-13,27,-33,2+ ($n_2$=79),25,Bud signal,0.0
0,Position_5,6,S,2,162,337308.0,125478.0,MIA_KC_test_files,mother,20,18,150,,13,13,-9,19,39,2+ ($n_2$=79),79,Bud signal,125478.0
0,Position_5,9,S,1,159,211639.0,213428.0,MIA_KC_test_files,mother,17,34,125,,35,35,-15,35,105,1st ($n_1$=38),14,Bud signal,213428.0
0,Position_5,5,G1,3,162,285447.0,234318.00000000003,MIA_KC_test_files,mother,18,13,158,,5,-9,-13,27,-27,2+ ($n_2$=79),40,Bud signal,0.0
0,Position_5,3,S,3,162,418547.0,12147.000000000002,MIA_KC_test_files,mother,21,25,153,,10,10,-9,26,30,2+ ($n_2$=79),79,Bud signal,12147.000000000002
0,Position_5,4,S,3,160,464949.0,24183.0,MIA_KC_test_files,mother,19,33,145,,16,16,-5,34,48,2+ ($n_2$=79),77,Bud signal,24183.0
0,Position_5,5,G1,3,160,279157.0,235880.0,MIA_KC_test_files,mother,18,13,158,,3,-11,-13,27,-33,2+ ($n_2$=79),25,Bud signal,0.0
0,Position_5,6,S,2,160,524472.0,11299.000000000002,MIA_KC_test_files,mother,20,18,150,,11,11,-9,19,33,2+ ($n_2$=79),79,Bud signal,11299.000000000002
0,Position_5,7,S,2,160,354679.0,5630.0,MIA_KC_test_files,mother,22,22,157,,4,4,-8,23,12,2+ ($n_2$=79),79,Bud signal,5630.0
0,Position_5,9,G1,2,160,217320.0,213358.0,MIA_KC_test_files,mother,17,13,160,,1,-13,-13,28,-39,2+ ($n_2$=79),20,Bud signal,0.0
0,Position_5,2,G1,4,161,273074.0,236681.0,MIA_KC_test_files,mother,15,7,161,,1,-7,-7,29,-21,2+ ($n_2$=79),57,Bud signal,0.0
0,Position_5,3,S,3,161,403425.0,8155.000000000001,MIA_KC_test_files,mother,21,25,153,,9,9,-9,26,27,2+ ($n_2$=79),79,Bud signal,8155.000000000001
0,Position_5,4,S,3,161,471988.00000000006,23638.0,MIA_KC_test_files,mother,19,33,145,,17,17,-5,34,51,2+ ($n_2$=79),77,Bud signal,23638.0
0,Position_5,5,G1,3,161,274823.0,236563.0,MIA_KC_test_files,mother,18,13,158,,4,-10,-13,27,-30,2+ ($n_2$=79),33,Bud signal,0.0
0,Position_5,6,S,2,161,433095.0,60536.0,MIA_KC_test_files,mother,20,18,150,,12,12,-9,19,36,2+ ($n_2$=79),79,Bud signal,60536.0
0,Position_5,7,S,2,161,374749.0,12073.0,MIA_KC_test_files,mother,22,22,157,,5,5,-8,23,15,2+ ($n_2$=79),79,Bud signal,12073.0
0,Position_5,9,G1,2,161,212350.0,215318.0,MIA_KC_test_files,mother,17,13,160,,2,-12,-13,28,-36,2+ ($n_2$=79),23,Bud signal,0.0
0,Position_5,15,G1,1,161,236681.0,273074.0,MIA_KC_test_files,mother,2,9,161,,1,-9,-9,31,-27,1st ($n_1$=38),36,Bud signal,0.0
0,Position_5,1,G1,7,162,222454.0,214199.0,MIA_KC_test_files,mother,14,13,162,,1,-13,-13,27,-39,2+ ($n_2$=79),20,Bud signal,0.0
0,Position_5,2,G1,4,162,272003.0,241911.00000000003,MIA_KC_test_files,mother,15,7,161,,2,-6,-7,29,-18,2+ ($n_2$=79),63,Bud signal,0.0
0,Position_5,4,S,3,162,444535.0,41905.0,MIA_KC_test_files,mother,19,33,145,,18,18,-5,34,54,2+ ($n_2$=79),76,Bud signal,41905.0
0,Position_5,6,S,2,154,469485.0,3198.9999999999995,MIA_KC_test_files,mother,20,18,150,,5,5,-9,19,15,2+ ($n_2$=79),79,Bud signal,3198.9999999999995
0,Position_5,5,S,2,154,263164.0,195540.0,MIA_KC_test_files,mother,18,29,128,,27,27,-8,30,81,2+ ($n_2$=79),45,Bud signal,195540.0
0,Position_5,4,S,3,154,453961.0,13690.000000000002,MIA_KC_test_files,mother,19,33,145,,10,10,-5,34,30,2+ ($n_2$=79),79,Bud signal,13690.000000000002
0,Position_5,6,G1,2,147,317116.0,259840.0,MIA_KC_test_files,mother,13,9,140,,8,-2,-9,19,-6,2+ ($n_2$=79),78,Bud signal,0.0
0,Position_5,7,S,1,147,235935.0,216618.0,MIA_KC_test_files,mother,16,25,122,,26,26,-10,26,78,1st ($n_1$=38),29,Bud signal,216618.0
0,Position_5,9,S,1,147,377141.0,14823.000000000002,MIA_KC_test_files,mother,17,34,125,,23,23,-15,35,69,1st ($n_1$=38),37,Bud signal,14823.000000000002
0,Position_5,1,S,6,148,247943.0,191537.0,MIA_KC_test_files,mother,14,44,117,,32,32,-7,45,96,2+ ($n_2$=79),18,Bud signal,191537.0
0,Position_5,2,S,3,148,245401.00000000003,225498.0,MIA_KC_test_files,mother,15,39,121,,28,28,-9,40,84,2+ ($n_2$=79),36,Bud signal,225498.0
0,Position_5,3,G1,3,148,251964.0,239092.0,MIA_KC_test_files,mother,11,9,143,,6,-4,-9,26,-12,2+ ($n_2$=79),74,Bud signal,0.0
0,Position_5,4,S,3,148,371614.0,2134.0000000000005,MIA_KC_test_files,mother,19,33,145,,4,4,-5,34,12,2+ ($n_2$=79),79,Bud signal,2134.0000000000005
0,Position_5,5,S,2,148,436294.0,24429.0,MIA_KC_test_files,mother,18,29,128,,21,21,-8,30,63,2+ ($n_2$=79),75,Bud signal,24429.0
0,Position_5,6,G1,2,148,329181.00000000006,259413.0,MIA_KC_test_files,mother,13,9,140,,9,-1,-9,19,-3,2+ ($n_2$=79),78,Bud signal,0.0
0,Position_5,7,G1,2,148,237476.0,219086.0,MIA_KC_test_files,mother,16,8,148,,1,-8,-8,23,-24,2+ ($n_2$=79),47,Bud signal,0.0
0,Position_5,9,S,1,148,396933.0,13177.0,MIA_KC_test_files,mother,17,34,125,,24,24,-15,35,72,1st ($n_1$=38),36,Bud signal,13177.0
0,Position_5,1,S,6,149,242199.0,200855.0,MIA_KC_test_files,mother,14,44,117,,33,33,-7,45,99,2+ ($n_2$=79),15,Bud signal,200855.0
0,Position_5,2,S,3,149,177670.0,308377.0,MIA_KC_test_files,mother,15,39,121,,29,29,-9,40,87,2+ ($n_2$=79),30,Bud signal,308377.0
0,Position_5,3,G1,3,149,245659.0,240777.0,MIA_KC_test_files,mother,11,9,143,,7,-3,-9,26,-9,2+ ($n_2$=79),76,Bud signal,0.0
0,Position_5,4,S,3,149,393748.0,1917.0,MIA_KC_test_files,mother,19,33,145,,5,5,-5,34,15,2+ ($n_2$=79),79,Bud signal,1917.0
0,Position_5,5,S,2,147,423396.0,25451.000000000004,MIA_KC_test_files,mother,18,29,128,,20,20,-8,30,60,2+ ($n_2$=79),75,Bud signal,25451.000000000004
0,Position_5,5,S,2,149,440583.0,24193.0,MIA_KC_test_files,mother,18,29,128,,22,22,-8,30,66,2+ ($n_2$=79),74,Bud signal,24193.0
0,Position_5,4,S,3,147,352278.99999999994,1455.9999999999998,MIA_KC_test_files,mother,19,33,145,,3,3,-5,34,9,2+ ($n_2$=79),79,Bud signal,1455.9999999999998
0,Position_5,2,S,3,147,215386.00000000003,260704.0,MIA_KC_test_files,mother,15,39,121,,27,27,-9,40,81,2+ ($n_2$=79),45,Bud signal,260704.0
0,Position_5,3,G1,3,145,259922.0,233339.00000000003,MIA_KC_test_files,mother,11,9,143,,3,-7,-9,26,-21,2+ ($n_2$=79),57,Bud signal,0.0
0,Position_5,4,S,3,145,306594.99999999994,2283.0,MIA_KC_test_files,mother,19,33,145,,1,1,-5,34,3,2+ ($n_2$=79),79,Bud signal,2283.0
0,Position_5,5,S,2,145,431184.0,17975.000000000004,MIA_KC_test_files,mother,18,29,128,,18,18,-8,30,54,2+ ($n_2$=79),76,Bud signal,17975.000000000004
0,Position_5,6,G1,2,145,288663.0,234021.0,MIA_KC_test_files,mother,13,9,140,,6,-4,-9,19,-12,2+ ($n_2$=79),74,Bud signal,0.0
0,Position_5,7,S,1,145,226540.00000000003,216726.0,MIA_KC_test_files,mother,16,25,122,,24,24,-10,26,72,1st ($n_1$=38),36,Bud signal,216726.0
0,Position_5,9,S,1,145,366966.0,14549.0,MIA_KC_test_files,mother,17,34,125,,21,21,-15,35,63,1st ($n_1$=38),38,Bud signal,14549.0
0,Position_5,1,S,6,146,286294.0,142266.0,MIA_KC_test_files,mother,14,44,117,,30,30,-7,45,90,2+ ($n_2$=79),24,Bud signal,142266.0
0,Position_5,2,S,3,146,216376.0,255164.0,MIA_KC_test_files,mother,15,39,121,,26,26,-9,40,78,2+ ($n_2$=79),55,Bud signal,255164.0
0,Position_5,3,G1,3,146,255023.00000000003,237879.0,MIA_KC_test_files,mother,11,9,143,,4,-6,-9,26,-18,2+ ($n_2$=79),63,Bud signal,0.0
0,Position_5,4,S,3,146,325392.0,2089.9999999999995,MIA_KC_test_files,mother,19,33,145,,2,2,-5,34,6,2+ ($n_2$=79),79,Bud signal,2089.9999999999995
0,Position_5,5,S,2,146,426286.0,26941.0,MIA_KC_test_files,mother,18,29,128,,19,19,-8,30,57,2+ ($n_2$=79),76,Bud signal,26941.0
0,Position_5,6,G1,2,146,300351.0,245841.00000000003,MIA_KC_test_files,mother,13,9,140,,7,-3,-9,19,-9,2+ ($n_2$=79),76,Bud signal,0.0
0,Position_5,7,S,1,146,228592.0,221419.0,MIA_KC_test_files,mother,16,25,122,,25,25,-10,26,75,1st ($n_1$=38),34,Bud signal,221419.0
0,Position_5,9,S,1,146,378105.0,10583.999999999998,MIA_KC_test_files,mother,17,34,125,,22,22,-15,35,66,1st ($n_1$=38),38,Bud signal,10583.999999999998
0,Position_5,1,S,6,147,252626.0,186379.0,MIA_KC_test_files,mother,14,44,117,,31,31,-7,45,93,2+ ($n_2$=79),19,Bud signal,186379.0
0,Position_5,3,G1,3,147,255127.0,242681.0,MIA_KC_test_files,mother,11,9,143,,5,-5,-9,26,-15,2+ ($n_2$=79),72,Bud signal,0.0
0,Position_5,6,G1,2,149,352400.99999999994,263424.0,MIA_KC_test_files,mother,13,9,140,,10,0,-9,19,0,2+ ($n_2$=79),79,Bud signal,0.0
0,Position_5,7,G1,2,149,255275.0,206896.0,MIA_KC_test_files,mother,16,8,148,,2,-7,-8,23,-21,2+ ($n_2$=79),57,Bud signal,0.0
0,Position_5,9,S,1,149,396677.0,15805.999999999998,MIA_KC_test_files,mother,17,34,125,,25,25,-15,35,75,1st ($n_1$=38),34,Bud signal,15805.999999999998
0,Position_5,5,S,2,152,273300.0,195461.0,MIA_KC_test_files,mother,18,29,128,,25,25,-8,30,75,2+ ($n_2$=79),60,Bud signal,195461.0
0,Position_5,6,S,2,152,425045.0,2585.0,MIA_KC_test_files,mother,20,18,150,,3,3,-9,19,9,2+ ($n_2$=79),79,Bud signal,2585.0
0,Position_5,7,G1,2,152,260934.00000000003,191687.0,MIA_KC_test_files,mother,16,8,148,,5,-4,-8,23,-12,2+ ($n_2$=79),74,Bud signal,0.0
0,Position_5,9,S,1,152,284714.0,157445.0,MIA_KC_test_files,mother,17,34,125,,28,28,-15,35,84,1st ($n_1$=38),26,Bud signal,157445.0
0,Position_5,1,S,6,153,258663.0,176465.0,MIA_KC_test_files,mother,14,44,117,,37,37,-7,45,111,2+ ($n_2$=79),11,Bud signal,176465.0
0,Position_5,2,S,3,153,281413.0,223404.0,MIA_KC_test_files,mother,15,39,121,,33,33,-9,40,99,2+ ($n_2$=79),15,Bud signal,223404.0
0,Position_5,3,S,3,153,268500.0,2509.0,MIA_KC_test_files,mother,21,25,153,,1,1,-9,26,3,2+ ($n_2$=79),79,Bud signal,2509.0
0,Position_5,4,S,3,153,457221.0,9778.999999999998,MIA_KC_test_files,mother,19,33,145,,9,9,-5,34,27,2+ ($n_2$=79),79,Bud signal,9778.999999999998
0,Position_5,5,S,2,153,264080.0,198121.0,MIA_KC_test_files,mother,18,29,128,,26,26,-8,30,78,2+ ($n_2$=79),55,Bud signal,198121.0
0,Position_5,6,S,2,153,444470.0,3926.0,MIA_KC_test_files,mother,20,18,150,,4,4,-9,19,12,2+ ($n_2$=79),79,Bud signal,3926.0
0,Position_5,7,G1,2,153,267926.0,212604.00000000003,MIA_KC_test_files,mother,16,8,148,,6,-3,-8,23,-9,2+ ($n_2$=79),76,Bud signal,0.0
0,Position_5,9,S,1,153,240021.0,202874.0,MIA_KC_test_files,mother,17,34,125,,29,29,-15,35,87,1st ($n_1$=38),25,Bud signal,202874.0
0,Position_5,1,S,6,154,210812.0,220056.0,MIA_KC_test_files,mother,14,44,117,,38,38,-7,45,114,2+ ($n_2$=79),11,Bud signal,220056.0
0,Position_5,2,S,3,154,261303.0,234913.0,MIA_KC_test_files,mother,15,39,121,,34,34,-9,40,102,2+ ($n_2$=79),15,Bud signal,234913.0
0,Position_5,3,S,3,154,279556.0,3222.0,MIA_KC_test_files,mother,21,25,153,,2,2,-9,26,6,2+ ($n_2$=79),79,Bud signal,3222.0
0,Position_5,4,S,3,152,443024.0,7011.999999999998,MIA_KC_test_files,mother,19,33,145,,8,8,-5,34,24,2+ ($n_2$=79),79,Bud signal,7011.999999999998
0,Position_5,3,G1,3,152,258054.00000000003,240102.0,MIA_KC_test_files,mother,11,9,143,,10,0,-9,26,0,2+ ($n_2$=79),79,Bud signal,0.0
0,Position_5,2,S,3,152,283243.0,217319.0,MIA_KC_test_files,mother,15,39,121,,32,32,-9,40,96,2+ ($n_2$=79),18,Bud signal,217319.0
0,Position_5,1,S,6,152,204191.0,232665.00000000003,MIA_KC_test_files,mother,14,44,117,,36,36,-7,45,108,2+ ($n_2$=79),12,Bud signal,232665.00000000003
0,Position_5,1,S,6,150,219554.0,222260.00000000003,MIA_KC_test_files,mother,14,44,117,,34,34,-7,45,102,2+ ($n_2$=79),15,Bud signal,222260.00000000003
0,Position_5,2,S,3,150,181472.0,302600.0,MIA_KC_test_files,mother,15,39,121,,30,30,-9,40,90,2+ ($n_2$=79),24,Bud signal,302600.0
0,Position_5,3,G1,3,150,246120.0,239265.0,MIA_KC_test_files,mother,11,9,143,,8,-2,-9,26,-6,2+ ($n_2$=79),78,Bud signal,0.0
0,Position_5,4,S,3,150,417851.00000000006,3775.0,MIA_KC_test_files,mother,19,33,145,,6,6,-5,34,18,2+ ($n_2$=79),79,Bud signal,3775.0
0,Position_5,5,S,2,150,397700.0,65577.0,MIA_KC_test_files,mother,18,29,128,,23,23,-8,30,69,2+ ($n_2$=79),71,Bud signal,65577.0
0,Position_5,6,S,2,150,380356.0,1657.0,MIA_KC_test_files,mother,20,18,150,,1,1,-9,19,3,2+ ($n_2$=79),79,Bud signal,1657.0
0,Position_5,7,G1,2,150,263861.00000000006,192589.0,MIA_KC_test_files,mother,16,8,148,,3,-6,-8,23,-18,2+ ($n_2$=79),63,Bud signal,0.0
0,Position_5,2,G1,4,164,270685.0,234964.0,MIA_KC_test_files,mother,15,7,161,,4,-4,-7,29,-12,2+ ($n_2$=79),74,Bud signal,0.0
0,Position_5,9,S,1,150,414806.0,17245.0,MIA_KC_test_files,mother,17,34,125,,26,26,-15,35,78,1st ($n_1$=38),29,Bud signal,17245.0
