selection_subset,position,Cell_ID,cell_cycle_stage,generation_num,frame_i,mCitrine_corrected_amount,mCitrine_corrected_amount_rel,file,relationship,relative_ID,phase_length,phase_begin,gui_mCitrine_amount_autoBkgr,frames_in_phase,centered_frames_in_phase,Combined signal m&b,Bud signal,min_centered_frames,max_centered_frames,centered_time_in_minutes,Generation,contributing_ccs_at_time
0,Position_5,5,G1,3,164,271108.0,227561.0,MIA_KC_test_files,mother,18,13,158,,7,-7,271108.0,0.0,-13,27,-21,2+ ($n_2$=79),57
0,Position_5,6,S,2,164,296899.0,233243.0,MIA_KC_test_files,mother,20,18,150,,15,15,530142.0,233243.0,-9,19,45,2+ ($n_2$=79),78
0,Position_5,7,S,2,164,410252.0,13919.000000000002,MIA_KC_test_files,mother,22,22,157,,8,8,424171.0,13919.000000000002,-8,23,24,2+ ($n_2$=79),79
0,Position_5,9,G1,2,164,202668.0,212206.0,MIA_KC_test_files,mother,17,13,160,,5,-9,202668.0,0.0,-13,28,-27,2+ ($n_2$=79),40
0,Position_5,14,G1,1,164,219039.0,217196.00000000003,MIA_KC_test_files,mother,1,14,162,,3,-12,219039.0,0.0,-14,30,-36,1st ($n_1$=38),32
0,Position_5,15,G1,1,164,234964.0,270685.0,MIA_KC_test_files,mother,2,9,161,,4,-6,234964.0,0.0,-9,31,-18,1st ($n_1$=38),38
0,Position_5,1,G1,7,165,214353.0,212567.0,MIA_KC_test_files,mother,14,13,162,,4,-10,214353.0,0.0,-13,27,-30,2+ ($n_2$=79),33
0,Position_5,2,G1,4,165,271377.0,240640.00000000003,MIA_KC_test_files,mother,15,7,161,,5,-3,271377.0,0.0,-7,29,-9,2+ ($n_2$=79),76
0,Position_5,3,S,3,165,441361.0,12792.000000000002,MIA_KC_test_files,mother,21,25,153,,13,13,454153.0,12792.000000000002,-9,26,39,2+ ($n_2$=79),79
0,Position_5,4,S,3,165,299716.0,170729.0,MIA_KC_test_files,mother,19,33,145,,21,21,470445.0,170729.0,-5,34,63,2+ ($n_2$=79),75
0,Position_5,5,G1,3,165,274716.0,227732.0,MIA_KC_test_files,mother,18,13,158,,8,-6,274716.0,0.0,-13,27,-18,2+ ($n_2$=79),63
0,Position_5,6,S,2,165,291642.0,218270.0,MIA_KC_test_files,mother,20,18,150,,16,16,509912.0,218270.0,-9,19,48,2+ ($n_2$=79),77
0,Position_5,7,S,2,165,435784.0,16587.0,MIA_KC_test_files,mother,22,22,157,,9,9,452371.0,16587.0,-8,23,27,2+ ($n_2$=79),79
0,Position_5,9,G1,2,165,204965.0,213524.0,MIA_KC_test_files,mother,17,13,160,,6,-8,204965.0,0.0,-13,28,-24,2+ ($n_2$=79),47
0,Position_5,14,G1,1,165,212567.0,214353.0,MIA_KC_test_files,mother,1,14,162,,4,-11,212567.0,0.0,-14,30,-33,1st ($n_1$=38),32
0,Position_5,15,G1,1,165,240640.00000000003,271377.0,MIA_KC_test_files,mother,2,9,161,,5,-5,240640.00000000003,0.0,-9,31,-15,1st ($n_1$=38),38
0,Position_5,1,G1,7,166,214364.0,214271.0,MIA_KC_test_files,mother,14,13,162,,5,-9,214364.0,0.0,-13,27,-27,2+ ($n_2$=79),40
0,Position_5,2,G1,4,166,266462.0,241833.0,MIA_KC_test_files,mother,15,7,161,,6,-2,266462.0,0.0,-7,29,-6,2+ ($n_2$=79),78
0,Position_5,3,S,3,166,444031.0,11861.000000000002,MIA_KC_test_files,mother,21,25,153,,14,14,455892.0,11861.000000000002,-9,26,42,2+ ($n_2$=79),79
0,Position_5,4,S,3,166,283912.0,176905.0,MIA_KC_test_files,mother,19,33,145,,22,22,460817.0,176905.0,-5,34,66,2+ ($n_2$=79),74
0,Position_5,5,G1,3,166,273958.0,223200.0,MIA_KC_test_files,mother,18,13,158,,9,-5,273958.0,0.0,-13,27,-15,2+ ($n_2$=79),72
0,Position_5,6,S,2,166,292634.0,216486.0,MIA_KC_test_files,mother,20,18,150,,17,17,509120.0,216486.0,-9,19,51,2+ ($n_2$=79),77
0,Position_5,7,S,2,166,426377.0,18186.0,MIA_KC_test_files,mother,22,22,157,,10,10,444563.0,18186.0,-8,23,30,2+ ($n_2$=79),79
0,Position_5,9,G1,2,166,206830.0,213008.00000000003,MIA_KC_test_files,mother,17,13,160,,7,-7,206830.0,0.0,-13,28,-21,2+ ($n_2$=79),57
0,Position_5,14,G1,1,166,214271.0,214364.0,MIA_KC_test_files,mother,1,14,162,,5,-10,214271.0,0.0,-14,30,-30,1st ($n_1$=38),35
0,Position_5,15,G1,1,166,241833.0,266462.0,MIA_KC_test_files,mother,2,9,161,,6,-4,241833.0,0.0,-9,31,-12,1st ($n_1$=38),38
0,Position_5,1,G1,7,167,215287.0,212471.00000000003,MIA_KC_test_files,mother,14,13,162,,6,-8,215287.0,0.0,-13,27,-24,2+ ($n_2$=79),47
0,Position_5,2,G1,4,167,275126.0,239511.0,MIA_KC_test_files,mother,15,7,161,,7,-1,275126.0,0.0,-7,29,-3,2+ ($n_2$=79),78
0,Position_5,3,S,3,167,415690.0,39569.00000000001,MIA_KC_test_files,mother,21,25,153,,15,15,455259.0,39569.00000000001,-9,26,45,2+ ($n_2$=79),78
0,Position_5,4,S,3,167,250858.0,219129.0,MIA_KC_test_files,mother,19,33,145,,23,23,469987.0,219129.0,-5,34,69,2+ ($n_2$=79),71
0,Position_5,5,G1,3,167,277180.0,229169.0,MIA_KC_test_files,mother,18,13,158,,10,-4,277180.0,0.0,-13,27,-12,2+ ($n_2$=79),74
0,Position_5,6,S,2,167,297506.00000000006,229978.0,MIA_KC_test_files,mother,20,18,150,,18,18,527484.0,229978.0,-9,19,54,2+ ($n_2$=79),76
0,Position_5,7,S,2,167,442799.0,17490.000000000004,MIA_KC_test_files,mother,22,22,157,,11,11,460289.0,17490.000000000004,-8,23,33,2+ ($n_2$=79),79
0,Position_5,9,G1,2,167,210729.0,211681.00000000003,MIA_KC_test_files,mother,17,13,160,,8,-6,210729.0,0.0,-13,28,-18,2+ ($n_2$=79),63
0,Position_5,14,G1,1,167,212471.00000000003,215287.0,MIA_KC_test_files,mother,1,14,162,,6,-9,212471.00000000003,0.0,-14,30,-27,1st ($n_1$=38),36
0,Position_5,15,G1,1,167,239511.0,275126.0,MIA_KC_test_files,mother,2,9,161,,7,-3,239511.0,0.0,-9,31,-9,1st ($n_1$=38),38
0,Position_5,1,G1,7,168,234851.00000000003,203883.0,MIA_KC_test_files,mother,14,13,162,,7,-7,234851.00000000003,0.0,-13,27,-21,2+ ($n_2$=79),57
0,Position_5,2,G1,4,168,282848.0,235230.00000000003,MIA_KC_test_files,mother,15,7,161,,8,0,282848.0,0.0,-7,29,0,2+ ($n_2$=79),79
0,Position_5,3,S,3,168,365098.0,61242.00000000001,MIA_KC_test_files,mother,21,25,153,,16,16,426340.0,61242.00000000001,-9,26,48,2+ ($n_2$=79),77
0,Position_5,4,S,3,168,238417.0,231322.0,MIA_KC_test_files,mother,19,33,145,,24,24,469739.0,231322.0,-5,34,72,2+ ($n_2$=79),65
0,Position_5,5,G1,3,168,268611.0,227622.0,MIA_KC_test_files,mother,18,13,158,,11,-3,268611.0,0.0,-13,27,-9,2+ ($n_2$=79),76
0,Position_5,6,S,2,168,287589.0,233791.0,MIA_KC_test_files,mother,20,18,150,,19,19,521380.0,233791.0,-9,19,57,2+ ($n_2$=79),76
0,Position_5,7,S,2,168,448797.0,21780.0,MIA_KC_test_files,mother,22,22,157,,12,12,470577.0,21780.0,-8,23,36,2+ ($n_2$=79),79
0,Position_5,9,G1,2,168,207685.0,209015.0,MIA_KC_test_files,mother,17,13,160,,9,-5,207685.0,0.0,-13,28,-15,2+ ($n_2$=79),72
0,Position_5,14,G1,1,168,203883.0,234851.00000000003,MIA_KC_test_files,mother,1,14,162,,7,-8,203883.0,0.0,-14,30,-24,1st ($n_1$=38),37
0,Position_5,15,G1,1,168,235230.00000000003,282848.0,MIA_KC_test_files,mother,2,9,161,,8,-2,235230.00000000003,0.0,-9,31,-6,1st ($n_1$=38),38
0,Position_5,1,G1,7,169,226122.0,206004.00000000003,MIA_KC_test_files,mother,14,13,162,,8,-6,226122.0,0.0,-13,27,-18,2+ ($n_2$=79),63
0,Position_5,2,S,4,169,302546.0,574.0,MIA_KC_test_files,mother,27,28,169,,1,1,303120.0,574.0,-7,29,3,2+ ($n_2$=79),79
0,Position_5,3,S,3,169,292002.0,111244.0,MIA_KC_test_files,mother,21,25,153,,17,17,403246.0,111244.0,-9,26,51,2+ ($n_2$=79),77
0,Position_5,4,S,3,169,227872.0,243426.00000000003,MIA_KC_test_files,mother,19,33,145,,25,25,471298.0,243426.00000000003,-5,34,75,2+ ($n_2$=79),60
0,Position_5,5,G1,3,169,268417.0,220030.0,MIA_KC_test_files,mother,18,13,158,,12,-2,268417.0,0.0,-13,27,-6,2+ ($n_2$=79),78
0,Position_5,6,G1,3,169,283956.0,263750.0,MIA_KC_test_files,mother,20,3,169,,1,-3,283956.0,0.0,-3,23,-9,2+ ($n_2$=79),76
0,Position_5,7,S,2,169,474499.0,19653.000000000004,MIA_KC_test_files,mother,22,22,157,,13,13,494152.0,19653.000000000004,-8,23,39,2+ ($n_2$=79),79
0,Position_5,9,G1,2,169,212182.0,210106.0,MIA_KC_test_files,mother,17,13,160,,10,-4,212182.0,0.0,-13,28,-12,2+ ($n_2$=79),74
0,Position_5,14,G1,1,169,206004.00000000003,226122.0,MIA_KC_test_files,mother,1,14,162,,8,-7,206004.00000000003,0.0,-14,30,-21,1st ($n_1$=38),37
0,Position_5,15,G1,1,169,241115.0,302546.0,MIA_KC_test_files,mother,2,9,161,,9,-1,241115.0,0.0,-9,31,-3,1st ($n_1$=38),38
0,Position_5,1,G1,7,170,224360.0,201578.0,MIA_KC_test_files,mother,14,13,162,,9,-5,224360.0,0.0,-13,27,-15,2+ ($n_2$=79),72
0,Position_5,2,S,4,170,319397.0,2161.0,MIA_KC_test_files,mother,27,28,169,,2,2,321558.0,2161.0,-7,29,6,2+ ($n_2$=79),79
0,Position_5,3,S,3,170,270471.99999999994,127082.0,MIA_KC_test_files,mother,21,25,153,,18,18,397553.99999999994,127082.0,-9,26,54,2+ ($n_2$=79),76
0,Position_5,4,S,3,170,230638.00000000003,223655.0,MIA_KC_test_files,mother,19,33,145,,26,26,454293.0,223655.0,-5,34,78,2+ ($n_2$=79),55
0,Position_5,5,G1,3,170,263493.0,213425.0,MIA_KC_test_files,mother,18,13,158,,13,-1,263493.0,0.0,-13,27,-3,2+ ($n_2$=79),78
0,Position_5,6,G1,3,170,281769.0,254506.0,MIA_KC_test_files,mother,20,3,169,,2,-2,281769.0,0.0,-3,23,-6,2+ ($n_2$=79),78
0,Position_5,7,S,2,170,463366.0,22696.000000000004,MIA_KC_test_files,mother,22,22,157,,14,14,486062.0,22696.000000000004,-8,23,42,2+ ($n_2$=79),79
0,Position_5,9,G1,2,170,206346.0,206383.0,MIA_KC_test_files,mother,17,13,160,,11,-3,206346.0,0.0,-13,28,-9,2+ ($n_2$=79),76
0,Position_5,14,G1,1,170,201578.0,224360.0,MIA_KC_test_files,mother,1,14,162,,9,-6,201578.0,0.0,-14,30,-18,1st ($n_1$=38),38
0,Position_5,15,G1,1,170,227384.00000000003,319397.0,MIA_KC_test_files,mother,2,9,161,,10,0,227384.00000000003,0.0,-9,31,0,1st ($n_1$=38),38
0,Position_5,1,G1,7,171,248239.0,194207.0,MIA_KC_test_files,mother,14,13,162,,10,-4,248239.0,0.0,-13,27,-12,2+ ($n_2$=79),74
0,Position_5,2,S,4,171,339448.0,2062.9999999999995,MIA_KC_test_files,mother,27,28,169,,3,3,341511.0,2062.9999999999995,-7,29,9,2+ ($n_2$=79),79
0,Position_5,3,S,3,171,263148.0,138098.0,MIA_KC_test_files,mother,21,25,153,,19,19,401246.0,138098.0,-9,26,57,2+ ($n_2$=79),76
0,Position_5,4,S,3,171,239874.0,206097.0,MIA_KC_test_files,mother,19,33,145,,27,27,445971.0,206097.0,-5,34,81,2+ ($n_2$=79),45
0,Position_5,5,G1,3,171,262337.0,207023.0,MIA_KC_test_files,mother,18,13,158,,14,0,262337.0,0.0,-13,27,0,2+ ($n_2$=79),79
0,Position_5,6,G1,3,171,300993.0,264737.0,MIA_KC_test_files,mother,20,3,169,,3,-1,300993.0,0.0,-3,23,-3,2+ ($n_2$=79),78
0,Position_5,7,S,2,171,436863.0,53876.99999999999,MIA_KC_test_files,mother,22,22,157,,15,15,490740.0,53876.99999999999,-8,23,45,2+ ($n_2$=79),78
0,Position_5,9,G1,2,171,220511.0,206786.0,MIA_KC_test_files,mother,17,13,160,,12,-2,220511.0,0.0,-13,28,-6,2+ ($n_2$=79),78
0,Position_5,14,G1,1,171,194207.0,248239.0,MIA_KC_test_files,mother,1,14,162,,10,-5,194207.0,0.0,-14,30,-15,1st ($n_1$=38),38
0,Position_5,15,S,1,171,241506.0,1084.0,MIA_KC_test_files,mother,28,30,171,,1,1,242590.0,1084.0,-9,31,3,1st ($n_1$=38),38
0,Position_5,1,G1,7,172,240279.0,193126.0,MIA_KC_test_files,mother,14,13,162,,11,-3,240279.0,0.0,-13,27,-9,2+ ($n_2$=79),76
0,Position_5,2,S,4,172,362533.0,3313.0000000000005,MIA_KC_test_files,mother,27,28,169,,4,4,365846.0,3313.0000000000005,-7,29,12,2+ ($n_2$=79),79
0,Position_5,3,S,3,172,259017.0,136173.0,MIA_KC_test_files,mother,21,25,153,,20,20,395190.0,136173.0,-9,26,60,2+ ($n_2$=79),75
0,Position_5,4,S,3,172,225434.0,224977.0,MIA_KC_test_files,mother,19,33,145,,28,28,450411.0,224977.0,-5,34,84,2+ ($n_2$=79),36
0,Position_5,5,S,3,172,273874.0,1947.0,MIA_KC_test_files,mother,29,26,172,,1,1,275821.0,1947.0,-13,27,3,2+ ($n_2$=79),79
0,Position_5,6,G1,3,172,319649.00000000006,261886.0,MIA_KC_test_files,mother,20,3,169,,4,0,319649.00000000006,0.0,-3,23,0,2+ ($n_2$=79),79
0,Position_5,7,S,2,172,330486.0,149304.0,MIA_KC_test_files,mother,22,22,157,,16,16,479790.0,149304.0,-8,23,48,2+ ($n_2$=79),77
0,Position_5,9,G1,2,172,217347.0,202372.0,MIA_KC_test_files,mother,17,13,160,,13,-1,217347.0,0.0,-13,28,-3,2+ ($n_2$=79),78
0,Position_5,14,G1,1,172,193126.0,240279.0,MIA_KC_test_files,mother,1,14,162,,11,-4,193126.0,0.0,-14,30,-12,1st ($n_1$=38),38
0,Position_5,15,S,1,172,236779.0,1955.0,MIA_KC_test_files,mother,28,30,171,,2,2,238734.0,1955.0,-9,31,6,1st ($n_1$=38),38
0,Position_5,1,G1,7,173,242210.0,191734.0,MIA_KC_test_files,mother,14,13,162,,12,-2,242210.0,0.0,-13,27,-6,2+ ($n_2$=79),78
0,Position_5,2,S,4,173,382750.0,3556.000000000001,MIA_KC_test_files,mother,27,28,169,,5,5,386306.0,3556.000000000001,-7,29,15,2+ ($n_2$=79),79
0,Position_5,3,S,3,173,258936.00000000003,145297.0,MIA_KC_test_files,mother,21,25,153,,21,21,404233.0,145297.0,-9,26,63,2+ ($n_2$=79),75
0,Position_5,4,S,3,173,229005.0,222594.0,MIA_KC_test_files,mother,19,33,145,,29,29,451599.0,222594.0,-5,34,87,2+ ($n_2$=79),30
0,Position_5,5,S,3,173,279552.0,4258.0,MIA_KC_test_files,mother,29,26,172,,2,2,283810.0,4258.0,-13,27,6,2+ ($n_2$=79),79
0,Position_5,6,S,3,173,327774.00000000006,4750.0,MIA_KC_test_files,mother,30,22,173,,1,1,332524.00000000006,4750.0,-3,23,3,2+ ($n_2$=79),79
0,Position_5,7,S,2,173,270038.0,198378.0,MIA_KC_test_files,mother,22,22,157,,17,17,468416.0,198378.0,-8,23,51,2+ ($n_2$=79),77
0,Position_5,9,G1,2,173,224300.0,204001.0,MIA_KC_test_files,mother,17,13,160,,14,0,224300.0,0.0,-13,28,0,2+ ($n_2$=79),79
0,Position_5,14,G1,1,173,191734.0,242210.0,MIA_KC_test_files,mother,1,14,162,,12,-3,191734.0,0.0,-14,30,-9,1st ($n_1$=38),38
0,Position_5,15,S,1,173,244942.0,2619.0,MIA_KC_test_files,mother,28,30,171,,3,3,247561.0,2619.0,-9,31,9,1st ($n_1$=38),38
0,Position_5,1,G1,7,174,244712.0,193242.0,MIA_KC_test_files,mother,14,13,162,,13,-1,244712.0,0.0,-13,27,-3,2+ ($n_2$=79),78
0,Position_5,2,S,4,174,402792.0,8323.999999999998,MIA_KC_test_files,mother,27,28,169,,6,6,411116.0,8323.999999999998,-7,29,18,2+ ($n_2$=79),79
0,Position_5,3,S,3,174,262263.0,161450.0,MIA_KC_test_files,mother,21,25,153,,22,22,423713.0,161450.0,-9,26,66,2+ ($n_2$=79),74
0,Position_5,4,S,3,174,230531.0,229607.0,MIA_KC_test_files,mother,19,33,145,,30,30,460138.0,229607.0,-5,34,90,2+ ($n_2$=79),24
0,Position_5,5,S,3,174,291682.0,5102.000000000001,MIA_KC_test_files,mother,29,26,172,,3,3,296784.0,5102.000000000001,-13,27,9,2+ ($n_2$=79),79
0,Position_5,6,S,3,174,348302.0,5569.0,MIA_KC_test_files,mother,30,22,173,,2,2,353871.0,5569.0,-3,23,6,2+ ($n_2$=79),79
0,Position_5,7,S,2,174,264725.00000000006,212725.0,MIA_KC_test_files,mother,22,22,157,,18,18,477450.00000000006,212725.0,-8,23,54,2+ ($n_2$=79),76
0,Position_5,9,S,2,174,226978.0,2258.0,MIA_KC_test_files,mother,32,27,174,,1,1,229236.0,2258.0,-13,28,3,2+ ($n_2$=79),79
0,Position_5,14,G1,1,174,193242.0,244712.0,MIA_KC_test_files,mother,1,14,162,,13,-2,193242.0,0.0,-14,30,-6,1st ($n_1$=38),38
0,Position_5,15,S,1,174,249916.0,5291.999999999999,MIA_KC_test_files,mother,28,30,171,,4,4,255208.0,5291.999999999999,-9,31,12,1st ($n_1$=38),38
0,Position_5,1,G1,7,175,252454.00000000003,186219.0,MIA_KC_test_files,mother,14,13,162,,14,0,252454.00000000003,0.0,-13,27,0,2+ ($n_2$=79),79
0,Position_5,2,S,4,175,417278.0,10494.000000000002,MIA_KC_test_files,mother,27,28,169,,7,7,427772.0,10494.000000000002,-7,29,21,2+ ($n_2$=79),79
0,Position_5,3,S,3,175,264972.0,159389.0,MIA_KC_test_files,mother,21,25,153,,23,23,424361.0,159389.0,-9,26,69,2+ ($n_2$=79),71
0,Position_5,4,S,3,175,220072.00000000003,231021.0,MIA_KC_test_files,mother,19,33,145,,31,31,451093.0,231021.0,-5,34,93,2+ ($n_2$=79),19
0,Position_5,5,S,3,175,306456.0,7060.000000000001,MIA_KC_test_files,mother,29,26,172,,4,4,313516.0,7060.000000000001,-13,27,12,2+ ($n_2$=79),79
0,Position_5,6,S,3,175,352338.00000000006,10376.0,MIA_KC_test_files,mother,30,22,173,,3,3,362714.00000000006,10376.0,-3,23,9,2+ ($n_2$=79),79
0,Position_5,7,S,2,175,243964.00000000003,204448.0,MIA_KC_test_files,mother,22,22,157,,19,19,448412.0,204448.0,-8,23,57,2+ ($n_2$=79),76
0,Position_5,9,S,2,175,236489.00000000003,5518.0,MIA_KC_test_files,mother,32,27,174,,2,2,242007.00000000003,5518.0,-13,28,6,2+ ($n_2$=79),79
0,Position_5,14,G1,1,175,186219.0,252454.00000000003,MIA_KC_test_files,mother,1,14,162,,14,-1,186219.0,0.0,-14,30,-3,1st ($n_1$=38),38
0,Position_5,15,S,1,175,258378.0,4878.0,MIA_KC_test_files,mother,28,30,171,,5,5,263256.0,4878.0,-9,31,15,1st ($n_1$=38),38
0,Position_5,1,S,7,176,269519.0,1230.0,MIA_KC_test_files,mother,33,26,176,,1,1,270749.0,1230.0,-13,27,3,2+ ($n_2$=79),79
0,Position_5,2,S,4,176,444391.0,10698.000000000002,MIA_KC_test_files,mother,27,28,169,,8,8,455089.0,10698.000000000002,-7,29,24,2+ ($n_2$=79),79
0,Position_5,3,S,3,176,270100.0,155557.0,MIA_KC_test_files,mother,21,25,153,,24,24,425657.0,155557.0,-9,26,72,2+ ($n_2$=79),65
0,Position_5,4,S,3,176,225209.00000000003,245984.0,MIA_KC_test_files,mother,19,33,145,,32,32,471193.0,245984.0,-5,34,96,2+ ($n_2$=79),18
0,Position_5,5,S,3,176,323156.0,9300.000000000002,MIA_KC_test_files,mother,29,26,172,,5,5,332456.0,9300.000000000002,-13,27,15,2+ ($n_2$=79),79
0,Position_5,6,S,3,176,385419.0,9599.999999999998,MIA_KC_test_files,mother,30,22,173,,4,4,395019.0,9599.999999999998,-3,23,12,2+ ($n_2$=79),79
0,Position_5,7,S,2,176,279928.0,204987.0,MIA_KC_test_files,mother,22,22,157,,20,20,484915.0,204987.0,-8,23,60,2+ ($n_2$=79),75
0,Position_5,9,S,2,176,246981.0,7314.0,MIA_KC_test_files,mother,32,27,174,,3,3,254295.0,7314.0,-13,28,9,2+ ($n_2$=79),79
0,Position_5,14,G1,1,176,193359.0,269519.0,MIA_KC_test_files,mother,1,14,162,,15,0,193359.0,0.0,-14,30,0,1st ($n_1$=38),38
0,Position_5,15,S,1,176,275819.0,2080.0,MIA_KC_test_files,mother,28,30,171,,6,6,277899.0,2080.0,-9,31,18,1st ($n_1$=38),38
0,Position_5,1,S,7,177,285244.0,2140.0,MIA_KC_test_files,mother,33,26,176,,2,2,287384.0,2140.0,-13,27,6,2+ ($n_2$=79),79
0,Position_5,2,S,4,177,458474.0,13524.000000000002,MIA_KC_test_files,mother,27,28,169,,9,9,471998.0,13524.000000000002,-7,29,27,2+ ($n_2$=79),79
0,Position_5,3,S,3,177,271771.0,210449.0,MIA_KC_test_files,mother,21,25,153,,25,25,482220.0,210449.0,-9,26,75,2+ ($n_2$=79),60
0,Position_5,4,S,3,177,227883.0,246363.0,MIA_KC_test_files,mother,19,33,145,,33,33,474246.0,246363.0,-5,34,99,2+ ($n_2$=79),15
0,Position_5,5,S,3,177,309814.0,9330.000000000002,MIA_KC_test_files,mother,29,26,172,,6,6,319144.0,9330.000000000002,-13,27,18,2+ ($n_2$=79),79
0,Position_5,6,S,3,177,405522.0,16099.0,MIA_KC_test_files,mother,30,22,173,,5,5,421621.0,16099.0,-3,23,15,2+ ($n_2$=79),79
0,Position_5,7,S,2,177,261984.00000000003,210575.0,MIA_KC_test_files,mother,22,22,157,,21,21,472559.0,210575.0,-8,23,63,2+ ($n_2$=79),75
0,Position_5,9,S,2,177,270798.0,10536.0,MIA_KC_test_files,mother,32,27,174,,4,4,281334.0,10536.0,-13,28,12,2+ ($n_2$=79),79
0,Position_5,14,S,1,177,192819.0,1125.0,MIA_KC_test_files,mother,36,29,177,,1,1,193944.0,1125.0,-14,30,3,1st ($n_1$=38),38
0,Position_5,15,S,1,177,292768.0,2544.0,MIA_KC_test_files,mother,28,30,171,,7,7,295312.0,2544.0,-9,31,21,1st ($n_1$=38),38
0,Position_5,1,S,7,178,301505.0,3329.9999999999995,MIA_KC_test_files,mother,33,26,176,,3,3,304835.0,3329.9999999999995,-13,27,9,2+ ($n_2$=79),79
0,Position_5,2,S,4,178,463612.0,17057.0,MIA_KC_test_files,mother,27,28,169,,10,10,480669.0,17057.0,-7,29,30,2+ ($n_2$=79),79
0,Position_5,3,S,3,178,272065.0,218007.0,MIA_KC_test_files,mother,21,25,153,,26,26,490072.0,218007.0,-9,26,78,2+ ($n_2$=79),55
0,Position_5,4,S,3,178,231370.0,235698.0,MIA_KC_test_files,mother,19,33,145,,34,34,467068.0,235698.0,-5,34,102,2+ ($n_2$=79),15
0,Position_5,5,S,3,178,330284.0,7923.000000000001,MIA_KC_test_files,mother,29,26,172,,7,7,338207.0,7923.000000000001,-13,27,21,2+ ($n_2$=79),79
0,Position_5,6,S,3,178,423500.0,19127.0,MIA_KC_test_files,mother,30,22,173,,6,6,442627.0,19127.0,-3,23,18,2+ ($n_2$=79),79
0,Position_5,7,S,2,178,261765.0,206442.0,MIA_KC_test_files,mother,22,22,157,,22,22,468207.0,206442.0,-8,23,66,2+ ($n_2$=79),74
0,Position_5,9,S,2,178,278721.0,12059.000000000002,MIA_KC_test_files,mother,32,27,174,,5,5,290780.0,12059.000000000002,-13,28,15,2+ ($n_2$=79),79
0,Position_5,14,S,1,178,200753.0,3440.0,MIA_KC_test_files,mother,36,29,177,,2,2,204193.0,3440.0,-14,30,6,1st ($n_1$=38),38
0,Position_5,15,S,1,178,311799.0,2435.0000000000005,MIA_KC_test_files,mother,28,30,171,,8,8,314234.0,2435.0000000000005,-9,31,24,1st ($n_1$=38),38
0,Position_5,1,S,7,179,317237.0,7245.999999999999,MIA_KC_test_files,mother,33,26,176,,4,4,324483.0,7245.999999999999,-13,27,12,2+ ($n_2$=79),79
0,Position_5,2,S,4,179,477674.00000000006,20900.0,MIA_KC_test_files,mother,27,28,169,,11,11,498574.00000000006,20900.0,-7,29,33,2+ ($n_2$=79),79
0,Position_5,5,S,3,179,346052.0,9213.999999999998,MIA_KC_test_files,mother,29,26,172,,8,8,355266.0,9213.999999999998,-13,27,24,2+ ($n_2$=79),79
0,Position_5,6,S,3,179,431379.0,21736.0,MIA_KC_test_files,mother,30,22,173,,7,7,453115.0,21736.0,-3,23,21,2+ ($n_2$=79),79
0,Position_5,7,S,2,179,273841.0,210172.0,MIA_KC_test_files,mother,22,22,157,,23,23,484013.0,210172.0,-8,23,69,2+ ($n_2$=79),71
0,Position_5,9,S,2,179,294269.0,11433.0,MIA_KC_test_files,mother,32,27,174,,6,6,305702.0,11433.0,-13,28,18,2+ ($n_2$=79),79
0,Position_5,14,S,1,179,203576.0,2941.0000000000005,MIA_KC_test_files,mother,36,29,177,,3,3,206517.0,2941.0000000000005,-14,30,9,1st ($n_1$=38),38
0,Position_5,15,S,1,179,339192.0,2968.9999999999995,MIA_KC_test_files,mother,28,30,171,,9,9,342161.0,2968.9999999999995,-9,31,27,1st ($n_1$=38),38
0,Position_5,1,S,7,180,328944.0,9481.0,MIA_KC_test_files,mother,33,26,176,,5,5,338425.0,9481.0,-13,27,15,2+ ($n_2$=79),79
0,Position_5,2,S,4,180,494479.0,22264.0,MIA_KC_test_files,mother,27,28,169,,12,12,516743.0,22264.0,-7,29,36,2+ ($n_2$=79),79
0,Position_5,5,S,3,180,359693.0,11510.000000000002,MIA_KC_test_files,mother,29,26,172,,9,9,371203.0,11510.000000000002,-13,27,27,2+ ($n_2$=79),79
0,Position_5,6,S,3,180,469154.0,18608.0,MIA_KC_test_files,mother,30,22,173,,8,8,487762.0,18608.0,-3,23,24,2+ ($n_2$=79),79
0,Position_5,9,S,2,180,316552.0,14213.0,MIA_KC_test_files,mother,32,27,174,,7,7,330765.0,14213.0,-13,28,21,2+ ($n_2$=79),79
0,Position_5,14,S,1,180,217868.0,4302.000000000001,MIA_KC_test_files,mother,36,29,177,,4,4,222170.0,4302.000000000001,-14,30,12,1st ($n_1$=38),38
0,Position_5,15,S,1,180,352424.0,4009.000000000001,MIA_KC_test_files,mother,28,30,171,,10,10,356433.0,4009.000000000001,-9,31,30,1st ($n_1$=38),38
0,Position_5,1,S,7,181,335746.0,7500.999999999999,MIA_KC_test_files,mother,33,26,176,,6,6,343247.0,7500.999999999999,-13,27,18,2+ ($n_2$=79),79
0,Position_5,2,S,4,181,502114.0,20270.000000000004,MIA_KC_test_files,mother,27,28,169,,13,13,522384.0,20270.000000000004,-7,29,39,2+ ($n_2$=79),79
0,Position_5,5,S,3,181,372138.0,13193.0,MIA_KC_test_files,mother,29,26,172,,10,10,385331.0,13193.0,-13,27,30,2+ ($n_2$=79),79
0,Position_5,6,S,3,181,477284.00000000006,25689.0,MIA_KC_test_files,mother,30,22,173,,9,9,502973.00000000006,25689.0,-3,23,27,2+ ($n_2$=79),79
